bp,A1: VK_Corrielle_1,A2: VK_Corrielle_2,A3: VK_Corrielle_3,A4: VK_Corrielle_4,A5: VK_Corrielle_5,A6: VK_Corrielle_6,A7: VK_Corrielle_7,A8: VK_Corrielle_8,B1: VK_Corrielle_9,B2: VK_Corrielle_10,B3: VK_Corrielle_11,B4: VK_Corrielle_12,B5: VK_Corrielle_13,C1: YG_Corrielle_1,C2: YG_Corrielle_2,C3: YG_Corrielle_3,C4: YG_Corrielle_4,C5: YG_Corrielle_5,C6: YG_Corrielle_6,C7: YG_Corrielle_7,C8: YG_Corrielle_8,D1: YG_Corrielle_9,D2: YG_Corrielle_10,D3: YG_Corrielle_11,D4: YG_Corrielle_12,D5: YG_Corrielle_13
585,0,3.408392348,1.035293743,2.702430893,1.748023814,0,0,0.828078669,0,6.13422137,0,16.11931069,0,5.48694792,1.979148392,3.301779403,0,1.010428968,1.230676142,2.318159788,4.286149155,1.622637339,1.57263712,3.211195998,1.381863107,1.021116486
586,0,3.698649139,0.919420969,3.414029262,1.455836195,0,0,0.762545299,0,6.230028666,0,16.31582161,0.039858016,4.490121831,1.85820974,3.085166897,0,1.008212326,1.486961456,2.093813453,3.7045526,1.052240057,2.121337647,3.800901607,1.486099414,0.838314703
587,0,3.903575389,0.868892756,4.024533711,1.152610885,0,0,0.759849532,0,6.31182577,0.115549964,16.33903962,0.396347583,3.566518301,2.173809417,2.738576672,0,1.312985837,1.568734206,1.78207152,3.103639958,0.713347494,2.675047062,4.228252278,1.886792789,0.696963159
588,0,3.929260004,0.825301158,4.329452958,1.014790388,0,0,0.752942315,0,6.338830389,0.257531816,16.26219788,0.471585019,2.996625641,2.674669666,2.362757945,0,1.835743281,1.419146692,1.60561353,2.660027346,0.601281983,3.072443742,4.277612057,2.586345476,0.630705746
589,0,3.84759326,0.724630798,4.265717193,1.144262386,0,0,0.808957832,0,6.283660233,0.259477155,16.0948692,0.459536078,2.87153808,2.968507848,2.093904694,0,2.405331152,1.221420071,1.566304299,2.446327031,0.63924953,3.191863108,3.795045154,3.418494196,0.567590619
590,0,3.743918431,0.513609521,3.899905693,1.535488507,0,0,1.049005265,0,6.087644515,0.147236786,15.82906605,0.514272177,3.129765472,2.791933834,2.058575861,0,2.925533835,1.137975832,1.602684031,2.417742256,0.735949192,2.986893821,2.80067627,4.102830217,0.510711057
591,0,3.65363833,0.177922347,3.403001464,2.082238143,0,0,1.588102845,0,5.656813454,0.081618141,15.46133865,0.682674758,3.57923521,2.127177905,2.353906297,0,3.418103813,1.224033843,1.64340081,2.426217375,0.811441746,2.50222001,1.527966493,4.30635566,0.577699105
592,0,3.478214094,0,2.889904993,2.705212006,0,0.096778564,2.334203615,0.025073266,4.930652715,0.261860786,15.03834877,1.137094602,4.007457715,1.32519548,3.019251705,0.560370602,3.960843391,1.412921999,1.644745133,2.360969751,0.844733121,1.871169849,0.37796773,3.924629484,0.874247242
593,0,3.141098734,0,2.414962612,3.2638583,0,0.707950285,3.106305855,0.057176132,3.952700447,0.813513367,14.6164258,1.896188277,4.255647434,0.793613302,4.013462057,1.463541938,4.551310268,1.62556738,1.575114773,2.179238593,0.844234588,1.271420234,0,3.126570357,1.415130577
594,0,2.711446657,0.020740665,1.964773412,3.510398646,0,1.115407465,3.713232065,0,2.937852179,1.677671624,14.2315533,2.595630026,4.279294073,0.755297013,5.172420768,2.452629711,4.993982952,1.842751346,1.412725514,1.933816027,0.831055562,0.896660498,0,2.409393679,2.057755285
595,0,2.351514519,0.584646818,1.530047009,3.576914588,0,1.387669988,4.019622549,0,2.124685319,2.517404748,13.89841052,2.902818981,4.079170542,1.076823398,6.17663003,3.252550593,5.022246199,2.019693714,1.229234605,1.67189165,0.831008631,0.871197771,0,2.094884648,2.657822167
596,0.957630974,2.214409537,1.222000969,1.147162461,3.716568338,0,1.645673337,3.967269132,0,1.682369849,2.884376341,13.62342377,2.646471934,3.672527493,1.455976026,6.659235215,3.568589727,4.428480605,2.08330236,1.139590817,1.422599745,0.866300032,1.212918885,0.37658421,2.231976372,3.112644328
597,1.636912856,2.257475547,1.689325825,0.973169118,3.742619604,0,1.930036846,3.629382713,0.527230969,1.543964791,2.532983997,13.42590276,2.018725346,3.062635668,1.766789835,6.41189294,3.288092344,3.309064967,1.941993278,1.202044404,1.19128749,0.937410604,1.745344548,0.836886723,2.443584883,3.420450347
598,1.796485767,2.361576176,1.883367761,1.122036265,3.51931504,0.05226418,2.16490834,3.176380262,1.284845916,1.573328441,1.589700644,13.30077134,1.253847731,2.306995984,2.060299765,5.481955596,2.489282872,1.978704965,1.612110783,1.474274012,0.981481939,0.966111362,2.222740612,1.163356106,2.422707131,3.589884801
599,1.446263531,2.398422113,1.863877155,1.596777646,3.078036632,0.752266365,2.18359577,2.836433674,1.989422145,1.636507542,0.535785807,13.19708424,0.521826067,1.537124186,2.485877011,4.173929464,1.438304954,0.897619615,1.234958637,1.991487778,0.799304164,0.805648285,2.407559599,1.331109686,2.077427591,3.616437251
600,0.93768886,2.403991203,1.757189624,2.177918264,2.554014725,1.251766481,1.900813203,2.743159237,2.379715213,1.737250915,0,12.967733,0,0.960911878,2.916072128,2.91398192,0.544876888,0.415471023,0.991975335,2.598393841,0.647892088,0.365164868,2.284965062,1.314209735,1.59915841,3.481577744
601,0.606714018,2.478005484,1.652200827,2.566532702,2.096649586,1.336999373,1.350305385,2.893351148,2.286976236,1.927592207,0,12.49844002,0,0.745570949,3.119324434,2.05991405,0.144110641,0.67085338,0.968326515,3.085548418,0.523786142,0,1.960431633,1.132204732,1.205850362,3.216664988
602,0.541169734,2.709752412,1.539429719,2.493045956,1.811839325,0.950890104,0.719445062,3.10640487,1.697440903,2.244781758,0.605948355,11.80838474,0,0.926201725,2.880852731,1.767194766,0.332510371,1.495730379,1.06259319,3.282605784,0.417760935,0,1.603361185,0.886978625,0.985252834,2.944420932
603,0.542608162,2.972658194,1.403503938,2.05329524,1.692826806,0.232241116,0.230313039,3.161056347,0.769041535,2.569626854,1.505399056,11.15112565,0,1.325543802,2.259732044,1.95842971,0.861334562,2.517318701,1.131545393,3.213604962,0.357043898,0,1.300362924,0.707832494,0.879859209,2.78051933
604,0.347368437,3.054097887,1.227232824,1.601554389,1.651686653,0,0.077932827,2.886447636,0,2.716485691,2.165341733,10.86469459,0,1.665442017,1.480641293,2.40069636,1.344304557,3.260502741,1.081631647,3.020689992,0.378916393,0,1.080802248,0.686773815,0.758463655,2.789454212
605,0,2.860123316,0.983055814,1.599409623,1.557174327,0,0.341850288,2.304327697,0,2.581364676,2.168156359,11.1398136,0,1.731734672,0.77626014,2.784381335,1.560641197,3.281447832,1.002391299,2.854928464,0.484850669,0,0.962137597,0.774990522,0.513372672,2.916520861
606,0,2.304934175,0.664667536,2.147632116,1.383103199,0,1.010108018,1.613784749,0,2.244885995,1.381407149,11.88828693,0,1.60685016,0.293765261,2.938527395,1.552266849,2.705709539,0.995628925,2.747478736,0.639068882,0,0.981922524,0.901473204,0.23386766,3.114072576
607,0,1.437981062,0.304833508,2.939902566,1.217043451,0,1.981762555,1.11554269,0,1.940226282,0,12.77381351,0,1.566022408,0.08459183,2.881386058,1.551910933,2.105431512,1.108382985,2.622048771,0.773251767,0.043940235,1.179064932,1.019642397,0.158671072,3.355043822
608,0,1.02875964,0.0203232,3.444741837,1.179247317,0,3.048098698,0.94123989,0,1.856039498,0,13.42077401,0.494086785,1.505062314,0.13307577,2.850361,1.642615125,1.612768579,1.214946223,2.440416092,0.803468503,0,1.495325453,1.188153267,0.359696908,3.579932685
609,0,1.457004528,0,3.355279438,1.361836584,0,3.954463478,1.085946187,0,2.066218567,0,13.62293824,0.99351223,1.440832995,0.388661122,3.046061979,1.789561471,1.073430289,1.197907778,2.181698299,0.683644182,0,1.83268712,1.444310616,0.760155814,3.67133139
610,0.276995213,2.202783199,0.070668284,2.820787136,1.79767252,0,4.440921476,1.420860199,0,2.486091871,0,13.4606845,1.219981848,1.730988703,0.775854325,3.492613622,1.862554152,0.191875375,1.043077446,1.824249129,0.437136229,0,2.087496685,1.733884917,1.143209967,3.457104904
611,0.533720034,2.998830176,0.340308395,2.143391084,2.489645996,0,4.385360704,1.832767103,0,2.956209257,0,13.15645276,1.164019916,2.507105,1.202696083,4.025300757,1.815369096,0,0.828891324,1.282375804,0.134777458,0,2.236314183,1.912494092,1.329420545,2.922210998
612,0.718378435,3.674573494,0.516525272,1.588833418,3.383970468,0,3.838979325,2.21061195,0,3.309151259,0.448535955,12.95269598,0.862878418,3.674594411,1.604872326,4.396096735,1.653828616,0,0.658041097,0.509119299,0,0,2.289713903,1.899088911,1.205842532,2.201099261
613,0.841362231,3.877518937,0.360909579,1.173947412,4.311742836,0,3.106342594,2.415267846,0,3.44524116,1.249588206,12.97620348,0.426490397,4.907216193,2.005408171,4.397148497,1.392034445,0,0.582255692,0,0,0,2.232240806,1.876686436,0.768057651,1.584844237
614,0.871254975,3.555397863,0,0.905461023,5.025046147,0.137767262,2.474883405,2.337531301,0,3.346169949,1.779148109,13.23913991,0.000858138,5.86862946,2.379962897,4.10972045,1.051173982,0.028899434,0.673666884,0,0.204800609,0.476403972,1.991292485,1.86199601,0.11135415,1.273561647
615,0.749370282,2.96798328,0,0.844144296,5.283562668,0.111539356,2.126924136,1.936682557,0,3.066664455,2.01451817,13.66825346,0,6.307053714,2.682423358,3.809448573,0.660104903,0.763474918,1.014341873,0,0.86517258,1.044088772,1.487625059,1.738679255,0,1.3262579
616,0.46211783,2.501494126,0,1.173796351,5.10928623,0,1.998895835,1.342920402,0,2.715416244,2.185789015,14.17682421,0,6.242667638,2.988750505,3.561527789,0.259071578,1.413611887,1.619903606,0,1.729270961,1.018952765,0.813152884,1.585737977,0,1.618995213
617,0.092773012,2.3573659,0,1.972273927,4.648405179,0,1.9534711,0.736647733,0,2.365936709,2.508507704,14.66601588,0,5.80741229,2.881104052,3.290825362,0,1.85155271,2.359423277,0,2.39870698,0.404526864,0.181857806,1.415045002,0,2.029341948
618,0,2.429126682,0,3.099246923,4.100749398,0,1.860709864,0.293127933,0,2.028141188,3.0416134,15.02890391,0,5.176463438,1.475503636,2.867080019,0,2.102949679,2.925769566,1.050570176,2.281050715,0,0,1.095272643,0,2.508849736
619,0,2.51747057,0,4.194732948,3.52945449,0,1.723514158,0.106943609,0,1.742451627,3.516375919,15.193581,0,4.461319788,0,2.592393119,0,2.332149002,3.00288658,2.081396141,1.698346268,0,0.032072236,0.680897987,0,3.046753791
620,0,2.470459061,0.216920056,4.886900357,2.929574124,0,1.586040937,0.198652849,0,1.591494631,3.561454414,15.13987498,0,3.733162705,0,2.773034114,0,2.712495074,2.447030356,2.867614787,1.183253352,0,0.543949662,0.335076854,0,3.590739945
621,0.025361172,2.324856913,0.451932576,5.012821409,2.296952395,0,1.438922501,0.503312936,0,1.706840498,2.940856932,14.92372111,0,3.042267198,0,3.244155625,0,3.284799045,1.512170106,3.316366566,0.740152738,0,1.149369186,0.239644482,0,3.961358228
622,0,2.178950598,0.377879226,4.624203433,1.674076016,0,1.217076632,0.893785444,0,2.084707697,1.797351173,14.5554568,0,2.414056364,0,3.744207641,0.224578755,3.874923167,0.592383524,3.480736274,0.387197735,0,1.66439108,0.341216929,0,4.018707862
623,0,2.136915158,0.078537185,3.932424179,1.141766248,0,0.84245562,1.231804761,0,2.590900158,0.562258488,14.01147111,0.274020028,1.857042181,0.198022223,4.034216755,0.631360276,4.174741948,0.063170151,3.510397212,0.196956866,0,2.024287808,0.411360303,0,3.729117558
624,0,2.219019564,0,3.212776593,0.789405074,0.155098716,0.332055426,1.488495408,0,3.014645758,0,13.30767584,0.775157276,1.380581024,1.036286697,4.057187529,0.880298405,3.949375901,0,3.538588402,0.18813653,0,2.278210156,0.259528309,0,3.298358275
625,0,2.373377237,0,2.739381229,0.674282242,0.661953554,0,1.727702751,0,3.252976913,0,12.56814015,1.355312777,1.018264159,1.863636953,3.880373089,0.924056632,3.152030793,0.194672945,3.573595247,0.312289995,0,2.46431828,0,0,2.950304863
626,0,2.486217631,0,2.758745261,0.798229048,1.232893465,0,2.077252411,0,3.354858512,0.078014383,12.02599858,1.904207904,0.830236901,2.412509567,3.666916811,0.756657043,1.959825612,0.511472576,3.480940247,0.45285734,0,2.572480742,0,0,2.828965164
627,0,2.455464849,0,3.457853105,1.068012221,1.857044922,0,2.546098517,0.218081821,3.350486392,1.223843455,11.83158695,2.285374035,0.856388111,2.486793945,3.562631092,0.33947502,0.65750746,0.81627945,3.163444258,0.479109441,0,2.582651831,0,0,2.863372321
628,0,2.244532446,0,4.604054674,1.341619946,2.448097873,0,3.082957896,0.366482313,3.245797193,2.627921136,12.01138582,2.393164815,1.081142189,2.008786109,3.666606105,0,0,1.080379511,2.648383869,0.316257812,0,2.518659387,0,0,2.906020669
629,0,1.940032274,0,5.242150516,1.468171103,2.787028657,0,3.610101013,0.252525506,3.026905148,3.742901437,12.42398118,2.21014939,1.394548031,1.089348364,3.992513188,0,0,1.325733524,2.175441813,0.022886477,0,2.485942929,0,0,2.840305285
630,0,1.669524884,0,5.47591098,1.435933305,2.737229168,0,3.915323939,0,2.746019627,4.170822488,13.01399684,1.806479085,1.682072013,0,4.420677071,0,0,1.539281654,1.969023575,0,0,2.412225683,0,0,2.603683535
631,0,1.556858124,0,5.882740695,1.332485719,2.295962599,0.583313204,3.807176646,0,2.487828531,3.759786806,13.78495106,1.311904313,1.87402537,0,4.744075379,0,0,1.693802111,2.14015587,0,0,2.155042949,0,0,2.196954264
632,0,1.646875766,0,5.940663584,1.2495953,1.683405858,1.219808475,3.474672814,0,2.284381186,2.787625649,14.68214708,0.872322577,2.038025659,0,4.753277619,0,0,1.811398966,2.50886125,0.39830167,0,1.778581517,0,0.294052908,1.720012416
633,0,1.846230061,0,5.374412032,1.221296995,1.116535604,1.618556814,3.041004894,0,2.144677567,1.701030717,15.4791953,0.488494211,2.260078197,0,4.355997362,0.411976197,0,1.908223303,2.847144753,1.275011164,0,1.359677852,0,1.076486247,1.327364017
634,0.032662169,1.947705024,0,4.472539177,1.219982411,0.720299702,1.704240361,2.488686235,0,2.080383023,1.017289628,15.80209956,0,2.582580342,0,3.612198342,1.043610319,0.329798927,1.97088271,2.979724081,2.214819323,0,0.94640167,0,1.694272299,1.193245466
635,0.024226283,1.869627871,0,3.668538408,1.235796004,0.402027459,1.517652234,1.943653374,0,2.196970193,1.159499991,15.45395313,0,2.857234009,0,2.717349981,1.241587014,0.716798777,1.918818766,2.955196499,2.886014097,0,0.630111554,0,1.870009057,1.384681079
636,0,1.616598073,0,3.230367711,1.256936557,0.014723011,1.164457755,1.530832633,0,2.571649613,2.112930366,14.53854032,0,2.917534781,0,1.911267617,0.95592296,0.836569591,1.678914013,2.862421278,3.076827365,0,0.481555261,0,1.472823411,1.827001493
637,0.09668938,1.255197234,0,3.036495163,1.252388812,0,0.789652648,1.26482114,0,3.151415383,3.158702442,13.57632585,0,2.715307616,0,1.414373449,0.365645979,0.760275818,1.249172491,2.700822323,2.822589857,0,0.499445774,0,0.616201936,2.265557341
638,0.278305558,0.805619373,0,2.893757261,1.179352115,0,0.523585528,1.120987419,0,3.7353288,3.888354693,13.03990596,0,2.428871388,0.079461875,1.318015088,0,0.534084478,0.758732891,2.369089018,2.24974064,0,0.647211047,0,0,2.486413597
639,0.225746711,0.313605082,0,2.654002716,0.997166761,0,0.456586302,1.092017214,0,4.084964155,4.152644856,13.19569053,0,2.320729793,0.896068861,1.563141383,0,0.173045584,0.381561081,1.780939569,1.522528567,0,0.859889494,0,0,2.427850935
640,0,0.000170995,0,2.363989118,0.691981431,0,0.590417837,1.274002263,0,4.109740853,3.865399074,13.85479664,0,2.496200376,1.63823253,1.878019309,0,0,0.188793018,1.073948778,0.797722934,0,1.040523078,0,0,2.364710017
641,0,0.017999354,0,2.11000585,0.29258395,0,0.859988505,1.737237069,0,3.887483297,3.152261867,14.70734592,0,2.903371858,2.121465414,2.05410976,0,0,0.149753478,0.506217092,0.239904757,0,1.13541524,0.198737677,0,2.307500531
642,0,0.38651606,0,1.960641828,0,0,1.151596731,2.468636951,0,3.610729568,2.335588974,15.4371245,0,3.360140795,2.22243099,2.033059942,0,0,0.159359627,0.358742658,0.009758941,0.22544115,1.14586794,0.183033245,0,2.011712892
643,0,0.955820929,0,1.876371356,0,0,1.359476282,3.251201452,0,3.334218947,1.715587772,15.88005707,0,3.666932343,1.92858322,2.007354238,0,0,0.154040148,0.61567188,0.194908372,0.657691772,1.103660313,0,0,1.628396713
644,0,1.553680865,0,1.796502067,0,0,1.403267209,3.842454568,0,2.997739428,1.482133489,15.95178379,0.386737072,3.638910557,1.327515461,2.143800086,0,0,0.113923806,1.133576164,0.760018668,0.818736557,1.034285639,0,0,1.330206992
645,0,2.067774837,0,1.695059337,0,0,1.241350158,4.084769819,0,2.45034234,1.646942596,15.61886947,1.087970819,3.14663841,0.613510575,2.409263476,0.607033899,0,0.065141588,1.741674296,1.507034243,0.685091447,0.930780165,0,0,1.106535373
646,0,2.439056009,0,1.639500345,0,0,0.857443857,3.966619719,0,1.71927542,2.0857784,14.89523255,1.096980089,2.29793492,0.004736681,2.561150105,1.486204795,0,0.025786654,2.425815333,2.224151412,0.36381746,0.723611189,0,0,1.020591671
647,0,2.639614428,0,1.720952199,0.422335176,0,0.290477115,3.588577002,0,0.981150572,2.581445554,13.8776198,0.597657162,1.362473797,0,2.376921867,2.29313914,0,0,3.201463227,2.746750157,0.022958467,0.337822969,0,0,1.14402638
648,0,2.653445477,0,1.954549022,1.141225913,0,0,3.141340276,0,0.527507844,2.84994934,12.82203564,0,0.683497209,0,1.982696639,2.702753406,0,0,3.919524584,3.039222082,0,0,0,0,1.429236893
649,0,2.467742764,0,2.297728283,1.652484207,0,0,2.759306833,0,0.551455214,2.668630602,11.98781007,0,0.387312691,0.197669344,1.597394014,2.494536233,0,0,4.375921797,3.13840199,0,0,0,0,1.753106602
650,0,2.098917185,0,2.675203327,1.71700449,0,0,2.486113012,0,1.105604591,1.944735204,11.57822572,0,0.376702133,0.780437547,1.403359376,1.640111406,0.464104538,0,4.391932798,3.112572412,0,0,0,0,1.969119039
651,0.132491784,1.697423104,0,3.048526992,1.391839948,0,0,2.239178595,0,2.076468651,0.89483199,11.62781072,0,0.476188842,1.322659552,1.26272108,0.495329805,1.172964781,0,4.027787763,2.961835636,0.041733092,0,0,0,2.058228071
652,0.439862418,1.423702209,0,3.39359835,0.921461462,0,0,1.910904716,0,3.232155055,0,12.02848528,0,0.623077106,1.67253672,1.00077816,0,1.359609181,0,3.441806992,2.677282109,0.372349658,0,0,0,2.069006518
653,0.417640665,1.372240991,0,3.688800542,0.670282218,0,0,1.429744346,0,4.250940299,0,12.53987867,0,0.944660926,1.767654036,0.561006861,0,1.246390526,0,2.821721005,2.277517497,0.732161389,0,0,0,2.074452925
654,0.103758489,1.456391729,0,3.897385762,0.787162709,0,0,0.878045268,0,4.923670349,0,12.95636473,0,1.502052637,1.605298239,0.144830668,0,1.106175338,0,2.275093292,1.865166247,0.990316996,0,0,0,1.993229877
655,0,1.526414851,0,3.952033175,1.214382352,0,0.282995496,0.412756114,0,5.159868353,0,13.15198435,0,2.220958859,1.229478276,0.017768821,0,1.097146835,0,1.866177622,1.568318446,1.0369131,0,0,0,1.682912478
656,0,1.495354676,0,3.73548528,1.670956787,0,0.654376856,0.177964287,0,5.01184534,0,13.14193949,0,2.805905872,0.737867714,0.285806431,0,1.076978939,0.084474583,1.651527524,1.471373792,0.864337773,0,0,0,1.053809085
657,0,1.296103767,0,3.213297474,1.889628982,0,0.712729387,0.168733077,0,4.571073572,0,13.01291857,0,3.05896044,0.306417034,0.857077195,0,0.91525971,0.160211454,1.62883215,1.566660426,0.52776183,0.379411544,0,0,0.178656529
658,0.185894992,1.030718883,0,2.459791481,1.75070167,0,0.418978526,0.262207707,0,3.944911874,0,12.87201752,0,2.933482337,0.131353243,1.504344898,0,0.5828459,0.089755323,1.732187112,1.772579286,0.128379686,0.74129394,0,0,0
659,0.835129697,1.461163788,0,1.697930443,1.58924404,0,0.001348471,0.345032667,0,3.246368093,0,12.7386819,0,2.574743696,0.249114194,2.028177353,0,0.282659013,0,1.829031593,1.990797055,0,0.679039504,0,0,0
660,1.377887333,2.595120574,0,1.12302227,1.442475535,0,0,0.40865968,0,2.600578588,0,12.61347503,0,2.170609455,0.529905398,2.313136128,0,0.182406505,0,1.929929515,2.194615801,0,0.245868641,0,0,0
661,1.567380558,3.337507946,0,0.810349334,0.892255353,0,0,0.584031078,0,2.141080751,0.25876181,12.50306392,0,1.880474698,0.698681137,2.350634866,0,0.301606784,0,2.223473893,2.453161043,0,0,0,0,0
662,1.322525383,3.57619511,0,0.602319684,0.264633742,0,0.325886574,1.036219821,0,1.957525758,0.432060294,12.4128821,0,1.727205393,0.619708368,2.179732403,0,0.51278904,0.128128646,2.637457118,2.801016005,0.095753446,0,0,0,0
663,0.724573868,3.604826779,0.376752037,0.280219348,0.059838346,0,0.809625104,1.818619056,0,2.042492964,0.664517735,12.32124132,0,1.646528014,0.291365105,1.880593353,0,0.676944946,0.536909743,3.035476167,3.185391782,0.444496415,0,0,0,0
664,0.041603009,3.558965106,0.538188684,0,0.38102717,0,1.038872697,2.711770419,0,2.22301103,0.822845821,12.16021697,0,1.527386554,0,1.581815355,0,0.762436595,0.93082823,3.405535586,3.410143179,0.617634994,0,0,0,0
665,0,3.550925302,0.38676228,0,1.086031835,0,0.924788417,3.378551259,0,2.330465593,0.932844763,12.00827578,0,1.398187061,0,1.398099633,0,0.727746729,1.07895782,3.694364321,3.345430505,0.577705055,0,0,0,0.273333992
666,0,3.627940527,0.254456873,0,1.865803978,0,0.528467059,3.502274545,0,2.275308009,1.148417738,12.00684523,0.508454515,1.388887042,0,1.399867474,0,0.495579881,0.799623698,3.81314598,2.977129543,0.446853786,0,0,0,0.867367984
667,0,3.60214889,0.055755291,0,2.320966047,0,0,3.075158896,0,2.193244084,1.54414214,12.11389827,0.76704486,1.605150547,0,1.545381319,0,0,0.160964625,3.700747851,2.490554158,0.456305479,0,0,0,1.284480652
668,0,3.357263968,0,0,2.204528603,0,0,2.35142228,0,2.249121966,2.030979097,12.25023689,0.587428375,1.982083905,0,1.727648522,0,0,0,3.382168882,2.064715017,0.739901255,0,0,0,1.481251004
669,0,2.952768527,0,0,1.517103172,0,0,1.784116672,0,2.544059801,2.361224817,12.352715,0.02974188,2.266676659,0,1.804400061,0,0,0,2.993761192,1.794083211,1.257247433,0,0,0,1.442333726
670,0,2.60147848,0,0.911892971,0.522298365,0,0,1.64543243,0,2.949880366,2.379683073,12.4112896,0,2.26385731,0.211656692,1.707880633,0,0,0,2.776823096,1.635742391,1.788664562,0,0,0,1.274538062
671,0.073338855,2.474721518,0,1.650038542,0,0,0,1.980344217,0,3.249837817,2.084517475,12.47053428,0,1.942146174,0.869779882,1.457682538,0,0,0,2.932832463,1.507076287,2.094183926,0,0,0,1.148221779
672,0.488929123,2.541686585,0,2.056524154,0,0,0,2.544726295,0,3.251097033,1.688260477,12.63862287,0,1.535360909,1.289421499,1.187557645,0,0,0.459686736,3.487471386,1.356702658,2.040959242,0,0,0,1.243099272
673,0.892021768,2.642870915,0,2.126011669,0,0,0,3.087727915,0,2.990356634,1.376426932,13.00940595,0,1.317340185,1.364735375,1.093462799,0,0,1.195168592,4.199849446,1.190292623,1.671661142,0.212696428,0,0,1.506835507
674,1.192610999,2.590014314,0,1.94476667,0,0,0,3.427604307,0,2.680968341,1.247860725,13.60315898,0,1.506885087,1.155516656,1.297051042,0,0,1.564538464,4.679491477,0.960554069,1.134462372,0.234316841,0,0,1.707332674
675,1.333048035,2.333397491,0,1.640740131,0,0,0,3.557375798,0,2.618860097,1.225336572,14.24185049,0,2.113934407,0.932031742,1.569598892,0.093979697,0,1.547339262,4.589205089,0.351725737,0.567552862,0,0,0,1.534311807
676,1.280049573,1.907933179,0,1.371432797,0,0,0.032319436,3.561226826,0,2.907485319,1.190777258,14.70635739,0,3.005299111,0.920763479,1.777271282,0.035746446,0,1.301077231,3.868336096,0,0.032811355,0,0,0,0.89160316
677,1.027737429,1.40320749,0,1.302243806,0,0,0,3.56777574,0,3.400166335,1.063522771,14.82699788,0,3.925272935,1.219630489,1.973110802,0,0,1.093846798,2.759162341,0,0,0,0,0,0
678,0.618946485,0.878884957,0,1.511707526,0,0,0,3.620730822,0,3.813257069,1.004173934,14.71696233,0,4.533473737,1.729572825,2.238732612,0,0,1.045998395,1.599179626,0.57076887,0,0,0,0,0
679,0.1282776,0.405661375,0.278715947,1.968926801,0,0,0,3.71176114,0,3.965229671,1.24665913,14.60027618,0,4.592028934,2.25009541,2.555210697,0,0,1.165153636,0.645297783,1.297871142,0,0,0,0,0
680,0,0.089332343,0.479957435,2.505711734,0,0,0.454442448,3.796563813,0,3.936833874,1.971187751,14.6910951,0,4.113949605,2.530750457,2.729890583,0,0.585776284,1.36405336,0,1.855478513,0,0.612990224,0,0,0
681,0,0,0.306853681,2.932173959,0,0,1.244792022,3.82973635,0,3.889976463,3.0315759,14.9229309,0,3.364127698,2.393808445,2.698139189,0,1.128070614,1.606124866,0,2.083286854,0.05559645,1.30876021,0,0,0
682,0,0.123390337,0,3.11554333,0.269406402,0,2.080884979,3.757901926,0,3.944533888,4.088529698,15.07714801,0,2.690794095,1.789948258,2.473461909,0,1.49178859,1.895449736,0,1.894057328,0.641388409,1.711518241,0,0,0.15312145
683,0,0.438534827,0,3.110141496,0.923483404,0,2.74482598,3.50249663,0,4.003611506,4.801235967,14.98369551,0,2.285308662,0.9177838,2.049272332,0,1.561414418,2.246746689,0,1.434179249,0.887838149,1.761625051,0,0,0.975702543
684,0,0.779170247,0,3.076952063,1.290381758,0,3.105683891,3.044167191,0,4.036371431,4.971613123,14.65168825,0,2.20388732,0.092508876,1.503944278,0,1.210352276,2.587873634,0.475213207,0.950648063,0.751226006,1.56028926,0,0.469568793,1.547893031
685,0,1.027391891,0,3.22776844,1.188450147,0,3.124865097,2.448396136,0,4.094040419,4.614926736,14.2573173,0,2.381727497,0,0.992156128,0,0.417451155,2.765595184,1.117351613,0.700549396,0.457285263,1.315274672,0,0.855553921,1.797226114
686,0,1.736214536,0,3.673094124,0.755236581,0,2.812179597,1.89515965,0,4.120886189,4.120918373,13.98347117,0,2.663739803,0,0.615151837,0,0,2.655414061,1.442204928,0.706609282,0.302924825,1.149865076,0,0.760838224,1.761101854
687,0,2.928354638,0,4.338643034,0.248406041,0,2.264911751,1.569958494,0,4.158402529,3.733035464,13.91912168,0,2.91639342,0.082072053,0.39807268,0,0,2.223799853,1.319515411,0.854269662,0.473899618,1.134975712,0,0.305265586,1.53986556
688,0,3.573405126,0,4.916963383,0,0,1.684807685,1.592173499,0,4.420273126,3.298375524,14.00111756,0,3.108738742,0.563095658,0.278085342,0,0,1.575572859,0.974285377,0.955702548,0.940360869,1.297064543,0,0,1.274377487
689,0,3.5926437,0,5.128120647,0,0,1.187767062,1.906036438,0,4.812992049,2.785310429,14.11210679,0,3.448468376,0.929103835,0.213288065,0,0,0.929959544,0.723396941,1.034984615,1.558409122,1.597701312,0,0,1.053967714
690,0.026709026,3.369987095,0,4.834334256,0,0,0.773722765,2.350516503,0,5.081263822,2.209556465,14.12384622,0,4.068347643,1.102224491,0.20166173,0,0,0.543202523,0.7763211,1.226103546,2.145804773,1.905411547,0,0,0.844235862
691,0,3.047356872,0,4.207323024,0.14259183,0,0.27839309,2.731064088,0,5.005653165,1.503030283,13.94278853,0,4.588161414,1.170919303,0.304478875,0,0,0.615479074,0.972151731,1.63679617,2.558896202,1.940024745,0,0,0.385674276
