bp,A1: JW_1,A2: JW_2,A3: JW_3,A4: JW_4,A5: JW_5,A6: JW_6,A7: JW_7,A8: JW_8,A12: Std_1,B1: JW_9,B2: JW_10,B3: JW_11,B4: JW_12,B5: JW_13,B6: JW_14,B7: JW_15,B8: JW_16,B12: Std_2,C1: VK_1_501,C2: VK_2,C3: VK_3,C4: VK_4,C5: VK_5,C6: VK_6,C7: YG_1,C12: Std_3,D1: YG_6_427,D2: YG_9,D12: Ladder
365,124.80717706278809,356.3326971780275,247.44148269677078,354.9361505892668,282.033334412623,269.75251520913264,280.27890985192374,77.41210860616488,0.0,39.80841493365916,1.122634058688164,157.24974591404882,154.83881825087522,47.71604464372306,83.19643652762458,5.545117644951604,322.5726915996223,0.0,4.732605034879195,92.72200257542254,126.20066967293135,111.62121002012196,80.44598316634772,119.28819624673142,205.22582639296385,2.4231962401019302,220.94327184751498,338.86310670221854,0.0
366,121.62998948778699,349.90422248635684,243.55925068903423,349.10878890625077,276.24754469891855,264.9405977952255,274.43828240545025,72.87498170509085,0.0,39.70066093626852,1.2679458624887607,154.49887313369203,152.86928965599984,46.90847023195204,81.3202780129295,5.343941136878168,316.4538210506414,0.0,4.878947028282282,91.65826324915882,122.10213376279196,107.92788857551034,78.06218110509795,115.39821462351574,200.91212065119407,2.223405666653183,215.6330082879317,335.49300342235773,0.0
367,118.87375387218968,343.49838125989635,239.51226696979856,343.07994500889856,270.4773579503417,259.5881947554634,268.70900062130914,70.79234617271105,0.0,39.52599935328141,1.4831144869360793,151.54975169537045,151.00136506135465,46.08724074425295,79.10687765934505,4.73325395337891,309.936366254074,0.0,4.90513327130478,91.05153249446172,117.91944345909026,104.07557275932353,76.0546887398914,111.72756101691827,196.70803070905293,1.815866518869156,210.40768625884937,332.26501762269555,0.0
368,116.5566727156302,337.19296259315104,235.15475814008263,336.5941898460715,264.75860063067864,253.65595123638442,263.30114784745155,69.71216621248966,0.0,38.8887376327372,1.666871291140334,148.61535484417635,149.24842515451218,45.44300456761608,76.50904396986992,3.7513917094313194,303.42823750416693,0.0,4.670394564223016,90.47350420198171,114.00085328280828,100.28098074864103,74.44142340425628,108.38941400715036,192.3325768044389,1.425264121305619,205.4678993860467,329.1645187330131,0.18130999318070856
369,114.46736495229995,331.08021596185654,230.53970343234528,329.68965385116576,259.2923069761679,247.38108721263833,258.21008181275386,68.53886497051495,0.0,37.76198599491603,1.889273633573418,145.6689692125394,147.50602790234004,44.98755099651853,73.73849998223682,2.681002247025511,297.3370489003033,0.0,4.1939755292978065,89.5778000526804,110.44780207539739,96.95198772428515,73.0058733233119,105.2455089203379,187.74089130268257,1.1319968876789124,200.94071588119334,326.28911696019014,0.5031851370973516
370,112.29573163008412,325.20663106727073,225.85752985778421,322.6552377433819,254.21667918626795,241.20034501136547,253.23489658894178,67.68961088069305,0.0,36.43422901196923,2.3014293636058123,142.49957471920143,145.6129019798681,44.57180431302773,71.20546318404976,1.948738979623857,291.9440051919524,0.0,3.6815597678137886,88.30354045805849,107.17720575909723,94.48333924651465,71.4297495922189,102.01818927118481,183.13729414723036,0.8884952881352935,196.81311766714649,323.80233384589957,0.31857976930285264
371,109.85794003016784,319.48627387830925,221.25661480558105,315.7196198000004,249.17093353469204,235.4666845805421,248.14601373536163,66.97293936733428,0.944611931049684,35.108662696999865,2.807697491625847,139.0875097972765,143.53540158585253,44.10097303374133,69.2158035623635,1.8347961527321621,287.1262110226645,0.0,3.394624016003315,86.62864452435224,104.16429753788917,92.74548438294168,69.63967293857216,98.58095476479427,178.7685552544201,0.7195918845330134,192.82447019509578,321.6430668452901,0.0
372,107.06181766021624,313.8355747190762,216.7914951778662,309.0435540622286,243.73971328258892,230.15487040146618,242.92357918484547,66.14523306284168,2.6596007885240307,33.72572060785746,3.023396793711177,135.64599777292545,141.3459924438075,43.60746284625339,67.77163440668131,2.3179330223934524,282.50153448346333,0.0,3.478665582925637,84.5634370543096,101.4051344698794,91.19019352843462,67.73746688575747,95.04531321122538,174.68006429634477,0.7181981971229663,188.65561911002584,319.4771726211727,0.0
373,103.93760584308916,308.2508421888357,212.4579063165069,302.7683286634424,237.75007965600489,224.9754096563948,237.7212485856782,65.08484720863918,3.649025789574608,32.11580597037561,2.5002014280531983,132.48810582201727,139.13077681905114,43.23487877059115,66.62113811110696,3.076827209595361,277.65884645643496,0.0,3.8888801699330653,82.19140193906607,98.88894927998606,89.15888622408448,65.89106399250943,91.66925278000078,170.72829185058572,0.9486447271766836,184.1337190432407,316.87746426974195,0.0
374,100.73769651125961,302.88906011770985,208.29518492325363,297.09744935321896,231.63270534399805,219.81236271488484,232.6287702327188,63.77882453254143,3.9022386759945444,30.449879491731267,1.272149958072737,129.6989315505071,136.7986455052294,43.15531322458425,65.49660330368715,3.591232903440189,272.57670034357585,0.0,4.322645320497443,79.75415622359601,96.57227945541837,86.50276571491028,64.14153146025896,88.60370404607926,166.7649197270392,1.2413207803591217,179.57053651968764,313.7629151817085,0.0
375,97.76550901057784,297.85433452736436,204.32338176334764,291.92361163378126,225.76759592087905,214.7691271004528,227.5029427286829,62.335665865447844,3.719991095988479,29.15229595909119,0.0,127.04389208761432,134.15927425235782,43.404914189682735,64.35682306707999,3.5263495982824105,267.4139898209972,0.0,4.3835863675445035,77.45665705540843,94.48453317953957,83.44627886139695,62.42065275496084,85.87975957136968,162.82407316703475,1.407917073131753,175.40662913864088,310.39883904895675,0.1407385095133759
376,95.27187721349232,293.13703026978754,200.52122686227335,286.8969783220156,220.2979495003967,210.0286673976589,222.13658666811367,60.89064677454107,3.4482106075507195,28.648004377034972,0.0,124.18242850220152,131.0960347806344,43.87983331121489,63.30440893519442,2.8295595460516694,262.3646152574117,0.0,3.7996417749624802,75.38623655439554,92.69672855775696,80.37231106030677,60.60545654340781,83.48619223330279,159.10874787134725,1.362987003809967,171.95967160596044,307.1972719417902,0.986045456942787
377,93.32820231675515,288.58772330784524,196.80466968895783,281.7065781287168,215.08096564538823,205.58996763029478,216.63156628260145,59.43170479334728,3.127819863149453,28.94152511031022,0.0,121.08945853087674,127.84162651843843,44.39551820845025,62.32959019684709,1.7577919020009716,257.4840510580997,0.7950625627097341,2.754706345261551,73.45188600158654,91.21079939762932,77.51970564287436,58.5967973664544,81.49071570991705,155.86718908421807,1.2415179151892917,169.1195125075276,304.3655810119746,1.3392379139032842
378,91.74736376342972,283.9632540689796,192.966040695726,276.26526684699746,209.97685884830221,201.26329669917314,211.32234512625348,57.85347399838097,2.6868145995489545,29.64514283400142,0.1624470415387556,118.072950268614,124.767653731713,44.831649792648776,61.13419061013351,0.6713839528476871,252.5651872591089,2.003401773456739,1.7060807836956076,71.57021396093504,89.84817967073312,75.01543819337883,56.27073924144042,79.81574604933114,152.93195940711408,1.1496435440668051,166.49175059999104,301.82183154823286,1.2753278843538576
379,90.2481707738099,279.0969910496651,188.82930534815915,270.72288478794746,204.99057152171736,196.91830229439586,206.55534354490828,56.14991033524781,2.086582552210267,30.19348109887895,1.2841416014251725,115.54902616990182,122.20467251777329,45.096529423851855,59.35327213284163,0.0,247.29826414692764,2.8774294184375897,1.0964822231058167,69.72845110373363,88.35425430273008,72.89043865069746,53.57968303518642,78.24741964262653,149.83665459077187,1.091339685471183,163.62477685971643,299.3499020886113,1.0558301255797993
380,88.72287372739893,274.1408345626037,184.5111837045869,265.4269739334396,200.37930972625622,192.83991655520637,202.36850734907458,54.63027307608009,1.4772258188119705,30.14852709144206,2.093839027578257,113.69065776291478,120.22651357472199,45.04104617905073,56.95557399364562,0.0,241.55613463745823,3.4229711978859743,0.9809864297305906,68.017724476514,86.58903335665356,71.07014397434862,50.72928480002088,76.52623224209015,146.1444164747848,0.9468631128943024,160.3111873673191,296.84916544244277,0.753676056907371
381,87.22369444460301,269.35273187869,180.35166029402038,260.55431344850035,196.23748965794243,189.3185351849883,198.4583994717584,53.12050777817075,1.057964039853371,29.27047345314618,2.326812619954755,112.3114935611691,118.67657726526501,44.57666979213456,54.31388550908465,0.0,235.4972561497616,3.650916261221145,1.2181550926132534,66.48219125438942,84.55408472458198,69.30832116011703,48.08202388697861,74.57224864831052,141.85191744431555,0.7360985881184939,156.61065327810888,294.3501667444934,0.3411516767788176
382,85.81507792547914,264.96893624345125,176.74369363420863,256.0878194807117,192.45554058559367,186.3756504414911,194.47097453776678,51.532496480062036,0.9741419238086952,27.570212518213328,2.006560347119144,111.11060993120282,117.29460868933799,43.77400689873449,51.961299802369936,0.3742003927125661,229.52855436815196,3.531077477055009,1.6458942569200847,65.07676454413988,82.32539391276076,67.36203438419128,45.95538509410837,72.49081895533807,137.336327744027,0.6049379034875488,152.72450096114898,291.92239053484565,0.0
383,84.39960080105222,261.0653862407997,173.90911413097933,251.85422986595623,188.74774586769118,183.51507629882428,190.337593114678,50.52835834214389,1.205912866516805,25.39614079097105,1.414927855239481,109.96716232885608,115.85874961532916,42.93698742393178,50.279727795940765,0.7803850669558327,224.2081693964251,3.0005970609600174,2.236665491949466,63.65249885129393,79.97536300134338,65.22139822943143,44.39474816179993,70.53588382973102,133.18929285730113,0.742186179922696,148.8476659526375,289.5540820804496,0.0
384,82.75092293487359,257.35447599785886,171.59114066801098,247.6510530866017,184.80662161303584,180.08092800426368,186.07427755522534,49.55087259308404,1.515852611858388,23.400459697871995,0.8959428220247097,108.80294673057817,114.24703594577814,42.21057855564802,49.33909190767238,1.0110504427834557,219.67390303607746,2.075195547217982,2.9614051450711645,62.110628033806094,77.56498349237629,63.07995620617775,43.25021641903047,68.9151833123721,129.62069745856024,1.1527478577772303,145.0816325976298,287.0778477939202,0.04072724103767178
385,80.7002112660239,253.38699644671308,169.26089564754707,243.34231020600512,180.443362373586,175.75854891481166,181.7241472433304,47.8848458175458,1.5355632376496213,22.21171401087393,0.6421877842981427,107.47943139750866,112.44993751542573,41.5420047796434,48.98588982187648,1.1474679021268324,215.69646271355327,0.8646472350739643,3.744245033768692,60.51693795747235,75.19651108288387,61.14954903053909,42.35007363058164,67.72106489774337,126.48837520208743,1.7133134681578164,141.47051834663617,284.35547521852834,0.9111301835235676
386,78.31462600737802,248.80894611864366,166.3891456225488,238.9177415642794,175.71141885191685,171.0177419849118,177.33450323126095,45.90527167823887,0.8980224941375167,22.047209096585227,0.5081879756356521,105.74182607336692,110.5768626419551,40.73363875108095,48.932577308193444,1.4192715678530634,211.82844924678798,0.0,4.44023016840557,59.17889659723843,73.04934226224641,59.478124358356396,41.63975404130356,66.88013265246195,123.41719587281929,2.264218511615038,138.03744455882935,281.47475498497346,2.138451909500376
387,75.75512027911287,243.61931706398784,162.77798069164632,234.27646782726865,170.78487129750425,166.57260044911055,172.96541967448186,44.01116308476983,0.0,22.403032041651986,0.21876772025553543,103.4902817400243,108.75760632256228,39.867018108176225,48.79504839132055,1.830902936303549,207.8101834782192,0.0,4.909109898424935,58.342977762931,71.19483461351994,57.98171589957479,40.99175358189596,66.21712063058602,120.12899548747039,2.727653723334789,134.74158673874658,278.65634134182295,4.137620471921964
388,73.17821982199393,238.09438400426419,158.58794922292947,229.35794751058015,165.92306225983265,162.94138695681133,168.69206903743424,42.489972711698385,0.0,22.57658616630728,0.0,100.83561161769323,107.09736823064297,39.14267496216353,48.19878661673658,2.173916592956223,203.61120257762332,0.0,5.058745399980119,58.04504559451961,69.57863898413217,56.59417467463577,40.185500658851915,65.53683865578891,116.59856796300333,3.0656036137175975,131.53068166145314,276.04365435871813,8.331549217427751
389,70.67949757210907,232.67040407756977,154.29812643180261,224.27299965318898,161.44562229934817,160.13375953407547,164.5976303579628,41.488364370153015,0.0,22.158708585367773,0.0,98.089106227244,105.63928692496886,38.6818673882286,46.902384385683284,2.1192893322906556,199.3918964522436,0.0,4.887319042657617,58.029309017846636,68.0377963170887,55.35858065957439,38.95620936920514,64.67169259633869,113.12592702227542,3.247785428163723,128.3778799117836,273.53780874993305,17.635586777322608
390,68.3563113404618,227.56852968357376,150.26408692842656,219.26247661731682,157.61244276228317,157.7779790467986,160.71373016870365,40.90684215842611,0.0,21.32502623958502,0.0,95.43593331158668,104.32018446560457,38.322114299229156,45.02305802100338,1.633535638038374,195.15240692914006,0.0,4.527761352543116,57.979233880592865,66.47044570420778,54.23594385269372,37.33689689906655,63.41566304198955,110.0039842994623,3.3140396683670073,125.22193087026409,270.8604502225314,36.9767971061971
391,66.34027089184917,222.84008175308463,146.65007819774343,214.5831283553154,154.5372817427314,155.37928963752006,157.05718584904113,40.519828902493636,0.0,20.42022819962044,0.0,92.988121992135,102.99371731213827,37.846663800114705,42.94539786098803,0.9355751700062109,190.92019359304007,0.0,4.107158822519226,57.64208791200049,64.89689093678453,53.12919165094105,35.6313091755333,61.60127559768727,107.37762870674182,3.358886607856847,121.99690531476608,267.8425445989738,71.96785102031406
392,64.78928668492506,218.41274525742597,143.41673431490108,210.38755940876166,152.0954913740411,152.50460101466476,153.63612470124443,40.06911851126521,0.0,19.639403651653268,0.0,90.82909133719008,101.45097579430129,37.14877853353631,41.17492254081829,0.39006868852609605,186.8862302462334,0.0,3.6470436634145877,56.906144825941304,63.44088663148261,51.93278216072751,34.28927797342365,59.19100199723936,105.16371463741709,3.496172927334105,118.6648007428711,264.5926746246334,127.62415440873188
393,63.736087576454196,214.118558068824,140.44212952623977,206.5040213723833,149.80931397304394,148.91879586544547,150.341130457411,39.347382341011254,0.0,18.914241013863236,0.0,88.96896301581575,99.47435345899983,36.2010536703628,39.86168846325082,0.141048911823922,183.2747815384155,0.0,3.0832052164832886,55.8003495413007,62.0177718427202,50.65645693376744,33.35592464982852,56.41539309381199,103.10900091997974,3.7299128566850737,115.25441023865557,261.28471706683047,206.34930996579078
394,63.01992974524978,209.77813081119072,137.65970940844764,202.63749501744496,147.1602278270188,144.68957049379605,147.11472220625984,38.47751626135233,0.0,18.15899436232134,0.0,87.38095706210945,96.9280458808258,35.04987260222612,38.8739372364131,0.1681758854121642,180.13573835292067,0.0,2.4611228779852525,54.47224125922618,60.404674797960055,49.38900139226958,32.55289900600619,53.65275222059821,101.02093113829851,3.9893035046747904,111.85970547314479,258.0710526455832,305.522555198119
395,62.27361942669109,205.23800096031968,135.09401982205202,198.5213566561168,143.81699261606212,140.2214151386103,144.0135644687944,37.75321281600613,0.10141122315019742,17.37501733911369,0.0,86.02224982302823,93.81679437882715,33.824599701078505,37.900618271684884,0.3592488267140957,177.25433800536277,0.0,1.996604206175658,53.14501085668135,58.35578786384165,48.24021435952261,31.445755918084814,51.30731766298204,98.87936156192089,4.154156714157224,108.61107662650741,255.0656414513775,416.3754609444768
396,61.071757155744244,200.3429664413968,132.68673867587052,194.083543028226,139.85184892852922,136.06524525568426,141.02320744761366,36.24510848615685,0.418806637136805,16.49463317335021,0.14519652973581915,84.83476793310965,90.30624676387467,32.750472545431045,36.710438204107035,0.6619973082626275,174.29544817779353,0.0,1.829619877870784,51.941485479941676,55.91122800667591,47.1791088211868,29.96079242538994,49.55170628971463,96.74965837776558,4.077914199449501,105.54254431520006,252.43829352938815,526.0932812639728
397,59.207396072074204,195.0579824807399,130.17891988022944,189.4732612058954,135.4800559147102,132.4739730002966,137.93162619671315,34.00125872218784,0.4239369317091156,15.510230956842053,0.766187400772937,83.61471439254993,86.69127914559964,31.85546620501595,35.252140258444264,1.0527622159786545,170.9731143657458,0.6202599587905662,1.8779707688317617,50.788764357797,53.403620132082196,46.09587225851044,28.368417101012888,48.321825579644404,94.56232965897458,3.6181836304675636,102.64284477711048,250.341308834594,615.5032398371384
398,56.85434502150099,189.63904417427668,127.26179347859379,185.0898043467247,131.00515559156014,129.33219664606386,134.4769610943393,32.36877927462576,0.26759124923031574,14.55783887395805,0.8372451835892467,82.07670997725667,83.36366365223266,30.92033396612663,33.689129287915726,1.5049260634297732,167.24319899674435,1.2132269353426146,1.8639134091966827,49.49043273410526,51.34180046290831,44.9014373648219,27.136842153731433,47.38833909055812,92.14120763188211,2.7212634925066315,99.94312595270569,248.86574530822202,664.3918151851917
399,54.61731338565797,184.93817296946435,124.27233956715502,181.545017240796,127.0110430386984,126.64224677083334,131.0514411930172,31.0940379869905,0.019343059045320535,13.950149321362899,0.4676602129752388,80.302518440854,80.6954300678261,29.822400417942156,32.34074169993894,1.9375965949893363,163.6429167932175,1.4881084235323945,1.6728750704532673,48.145046360834044,49.955562783464075,43.74614457027765,26.420011578478537,46.62643566927008,89.65823901164417,1.6685675948065104,97.70498430585138,247.98995958046658,674.2342417749562
400,52.5,180.43,120.4,177.87999999999994,123.07,123.19999999999997,127.06999999999996,30.049999999999997,0.0,13.729999999999999,0.0,77.82,78.32,28.11,31.439999999999998,2.13,159.32999999999998,1.13,1.2999999999999998,46.539999999999985,49.17999999999999,42.209999999999994,25.95999999999999,45.67,86.62999999999998,0.7999999999999999,95.54,246.76999999999995,615.7899999999998
401,50.26,175.11,114.81000000000002,172.62000000000003,118.59000000000002,117.88,121.90000000000003,29.639999999999997,0.0,13.540000000000001,0.0,74.32000000000001,75.76,25.67,31.040000000000003,1.8300000000000003,153.32000000000002,0.0,0.88,44.510000000000005,48.81,39.75999999999999,25.32,44.240000000000016,82.75,0.38,92.88,244.0,462.21000000000004
402,49.10974857069122,171.33509375334032,110.78892359935813,168.03075524942918,115.73421271936743,113.85163963354466,118.30646827776914,29.689434064010392,0.0,12.95294480064534,0.0,71.9078492388241,74.49087076285761,24.502390686140966,30.87231656371746,1.1573252750999232,149.04948456303194,0.0,0.693749120490615,43.198071734946744,48.823661528027394,37.57785293505047,24.58327022073824,43.1537052897811,80.48858867427084,0.3732059232524978,90.80478416145147,240.76288024415936,317.51883618047566
403,48.500078175248355,167.9546928861474,107.59478701753922,163.56745832068503,113.13153631413148,110.75297132036107,115.1675382688286,29.379770688586927,0.0,12.255049899917573,0.0,69.62527121540336,73.97522290708393,24.34169318167127,30.148452094797424,0.2357289154613757,145.62553370147674,0.0,0.49143253586238883,42.08036340648034,48.70001329975562,35.4279574175765,23.598498976288955,42.028470543074924,78.96212645853952,0.19547446274864033,88.51221218346267,237.2430126982079,193.90035823889858
404,47.814623858176525,164.6102993884675,104.62128084433164,159.2898015536275,110.05796650680523,108.29543760299102,111.94338651613535,28.40423362036637,0.0,11.965290694287035,0.0,66.89952451242031,73.5337486552612,24.68500349340511,28.689246578297034,0.0,142.41488797160093,0.0,0.20297578226631538,40.892718974154064,47.88873857790879,33.562163981042644,22.4352646598806,40.517820946797244,77.47615893634693,0.0,85.70044440401529,233.99676485341254,101.20626475016567
405,46.677624106176374,161.51445506632368,101.76854864227123,155.49936292957142,106.58080864470884,106.33245268672144,108.77868844573884,26.921882064326905,0.0,12.172211557519969,0.0,64.10524470594893,72.64208610293328,25.22033108595915,26.846765623196674,0.0,139.40319031443485,0.0,0.0,39.76861165380674,46.16777304866714,32.507558540842076,21.436532390956774,38.59935393676186,75.81845482551998,0.20669736102937525,82.79756998651412,231.54175141129198,48.27365440510616
406,44.88982409249791,158.26889538539453,98.76221822717693,151.73239650264696,102.63900789368202,104.1494936251218,105.4480101874277,25.21050880883879,0.0,12.383677993832496,0.0,61.80095623619394,70.83035388923697,25.611431808169723,25.071557428396012,0.0,136.2526542502819,0.0,0.0,38.80197938776575,43.873016641167695,32.284836679934415,20.92278153697867,36.43124079668722,73.63427855271196,1.42384616461351,80.33012721021441,229.73188201538062,21.80403889527589
407,42.876753927452995,154.65959000966018,95.99348497342545,147.73802374354855,98.61900984888618,101.53076750902301,101.99158688666449,23.578035778628315,0.0,12.093539835380982,0.0,60.44793257754013,68.30153429410342,25.78422340803011,23.717051623568796,0.0,132.93689954970614,0.0,0.0,38.127681683144765,41.927633869420376,32.47933573281661,20.811877081514748,34.39780909533558,71.04309939461267,3.1309283040768223,78.69149940627783,228.17567163537421,10.74172618537622
408,41.09732597169987,150.47748861847097,93.80731527590115,143.5067854401046,95.00970846871971,98.57483006009329,98.46786377842518,22.342517476123557,0.0,11.340333507130728,0.0,59.82225947730869,65.6161127609072,25.65259225999374,22.98721698468047,0.02296913204286372,129.2532563882699,0.0,0.1687526946163981,37.519369707893524,40.901988406307794,32.40307439422036,20.57679026422953,32.78407431305575,68.39103669761043,4.42025825221711,77.39855217635572,226.29784958807124,6.707099713343852
409,39.81618577072671,145.82402771658172,92.15806678447485,139.37267344181777,92.12680651892116,95.48112462975101,95.06146457568379,21.774794769405116,0.0,10.509313046033629,0.0,59.292869864758124,63.25962159586463,25.20055499368027,22.869319132429037,0.8850009633654874,125.28212847621634,0.0,0.9780393972283891,36.58089006365,40.512875949041586,31.623976977688628,19.936320020260492,31.740224268392282,65.83631988677851,4.751427417778853,75.6939759032513,223.80383599174473,4.904855479161147
410,39.0,141.13,90.69000000000001,135.72000000000003,89.88000000000001,92.48,92.02,21.640000000000004,0.0,9.940000000000001,0.0,58.23,61.40000000000001,24.67000000000001,23.1,1.15,121.49000000000004,0.0,1.9300000000000004,35.160000000000004,39.91000000000002,30.200000000000003,19.130000000000003,31.260000000000005,63.30000000000001,4.31,73.26,220.90000000000006,3.4600000000000004
411,38.31627523095385,136.87306396921116,89.08047731053495,132.57085781723995,87.74924150530813,89.84801980212158,89.47282225287138,21.12395692658592,0.02998840871570592,9.647400060407671,0.0,56.31712438292737,59.90475709686969,24.452670507793734,23.23098871727695,0.5743011345239578,118.34262164653265,0.0,2.583097766665431,33.61329906706377,38.43565394696232,28.52171859212391,18.616520288613255,31.16395897548512,60.79780570999819,3.7593100148769527,70.49409455099018,218.13884433187974,1.7735286806998185
412,37.35447614884385,133.28888459736723,87.3744055875463,129.7029486237755,85.27249939348954,87.8525950121511,87.41712744976945,20.28235204543627,0.18102386952727564,9.45329297502299,0.0,53.669341733097745,58.64853796644837,24.314193965543115,22.868313335737987,0.0,115.7642996519348,0.0,2.7337432183046935,32.44676450620083,36.20675629224952,26.869527110238938,18.37905903733067,31.17881842302691,58.92011208169313,3.468788529670897,67.92465794459066,215.91850627390156,0.2722485821443014
413,36.04478701081598,130.30977781591457,85.67070696960047,127.01965021807963,82.45358540924337,86.16989789926535,85.63712990080461,19.43640669754537,0.0,9.189326736528445,0.0,50.893249565563906,57.58726613943757,24.00526929540627,21.884228347946582,0.0,113.23769811462958,0.0,2.5821347015835623,31.62376896003905,33.76743560254546,25.420870359761143,17.95703655578389,30.999862751101677,58.116796405745895,3.4094564493849626,65.69990381117371,214.1286293785795,0.0
414,34.69840883683997,127.72357439527423,83.87107898328964,124.56261183955465,79.64425378229757,83.93294188878356,83.75365182599248,18.836162187433448,0.0,8.743697308033632,0.0,48.75412393931837,56.70664971427548,23.30888728551052,20.526903053119884,0.0,110.28212447577432,0.0,2.423908622498207,30.69311883134017,31.658599038810443,24.309354070833002,16.93579037939302,30.366698591651513,57.95983916010078,3.3808428248646876,63.6966630529634,212.37009080538797,0.0
415,33.69237767360647,125.3855342385242,81.76695621007181,122.36286861002866,77.19128324601142,80.5120770622336,81.48925596629603,18.558489847618123,0.0,8.049154394317073,0.0,47.70616305562288,56.07216792989177,22.10356544015334,19.296894287465342,0.0,106.8895547158207,0.0,2.3571733041929908,29.39489591370198,30.173045502244918,23.594587693169785,15.315097258541972,29.19542130875762,57.2717295430137,3.2261650792040006,61.867407119990716,210.35844528893648,0.3190711338646195
416,32.97246301502929,123.28229670573764,79.41806900415897,120.2592773675218,75.10114769976194,76.60219876258667,79.04322633820551,18.484443527812292,0.0,7.108059000791198,0.0,47.532174825599924,55.934273193356375,20.72450938061926,18.54090803337368,0.0,103.61049733172923,0.0,2.3150725502607887,28.244128371476123,29.34180384213409,23.119045085072685,13.465539989576452,27.71127372419781,55.33490034974518,2.8801504556960085,60.43851923833195,208.1704777299909,0.4759079262456992
417,32.12268836950977,121.0639880289446,76.9794961623224,117.74195358687096,73.11458186617578,73.42341956951934,76.83353703078502,18.394249874785665,0.0,6.1556015453959585,0.0,47.547022270262865,56.168993699856394,19.736301164587058,18.053571245610378,0.0,100.95315943940373,0.0,2.4118467886143593,27.87061563071623,28.878996350744508,22.478673438444236,11.828365407955356,26.205294519744022,52.66930152620298,2.3430907705845265,59.34192969033861,205.89721071618203,0.36667284259512856
418,30.89494609240092,118.32269685512044,74.64712954611073,114.50733075317375,71.19008732124996,71.40074257593211,75.07608900663422,18.19207015451431,0.0,5.59311321357302,0.0,47.187363329456765,56.203075528934725,19.413227955399446,17.595541004243085,0.0,99.00315754240324,0.0,2.7167730102567766,28.297993383842144,28.43709588590117,21.35533635184649,10.807553928978097,24.90285269970157,50.34615954775111,1.7419742868870483,58.228445103695954,203.54863621832578,0.39747953856130774
419,29.410000000000004,114.97,72.64000000000001,110.69000000000003,69.48000000000002,69.85,73.61000000000003,17.99,0.0,5.660000000000002,0.0,46.20000000000001,55.51000000000002,19.64,17.260000000000005,0.0,97.36000000000001,0.0,3.0200000000000005,28.970000000000002,27.92000000000001,19.790000000000006,10.520000000000001,23.950000000000003,48.97000000000001,1.3300000000000003,56.77000000000001,201.08000000000004,0.6600000000000001
420,28.003425377585273,111.40586209537251,71.12055043259218,106.68710920812163,67.95581848901003,67.77090703213432,72.02997045247096,17.94784658911634,0.0,6.157676883139672,0.0,44.54306618550617,54.17994066497279,20.14062127576314,17.323249027461003,0.0,95.41243432102561,0.0,2.8853067159972605,29.294875311761114,27.579276561600743,18.248911406275987,10.584892061369517,23.44570990758822,48.09624688845478,1.3347138747382838,54.9712369205897,198.48055755520974,0.6912894879751528
421,26.932335325165063,108.22454453597426,69.96700280551707,102.82277228153829,66.2726492911627,65.30490309604473,70.08661070477739,17.87469214095478,0.0,6.721611024999671,0.0,42.42363320134345,52.74360763583262,20.65229740542786,17.457827094613418,0.0,92.94541287771675,0.0,2.209532636933556,29.067139928751395,27.55547129302029,17.355658747059678,10.402009929477295,23.410884654151392,46.95014438574862,1.6102972452140507,53.15446764617577,195.88506891253164,0.31330732752325235
422,26.280363010183965,105.7472855253647,68.76300058840313,99.31960955187954,64.21406951599666,63.317439628254284,67.78505166407979,17.63860180270464,0.0,7.099888209948125,0.0,40.41715850236144,51.56877952197858,20.867286205256978,16.935103775375836,0.0,90.23595846997749,0.0,1.3875736470316382,28.216176516507616,27.598126304143896,17.329924442713477,9.764260706815653,23.640247075710572,45.35173173739893,1.7322264639952618,51.61519415150139,193.45115734438744,0.00399086848285671
423,25.999123979807802,103.85428919875835,67.1424870557237,96.38138979666475,61.82308023198498,62.18427529170397,65.29955216676727,16.541479128356627,0.0,7.196014086097795,0.0,39.05878623144404,50.68746351946189,20.716033255952528,15.460963968111809,0.0,87.654194859926,0.0,0.9041473100231557,26.84828486044079,27.334600826350407,17.83762340331137,8.832919308025746,23.821525744555895,43.656861318732965,1.4212931275791503,50.38992537566382,191.17368446967774,0.2660684430633233
424,25.97912309529222,102.13674263722416,65.07845607728852,94.24236641219353,59.36611450616928,61.28078864540896,62.86348059844682,14.358376942316543,0.0,7.0008128409828405,0.0,38.38199739605249,49.96757438788527,20.486697498302757,13.659968182803073,0.0,85.35761831289926,0.0,0.9479576210416256,25.311168584692282,26.59625194273024,18.27581142931804,7.882218881629474,23.721099148359947,42.29525579869311,0.8568595082365128,49.29189052608834,188.94334080412915,1.0130748022702503
425,26.069245377742423,100.25494458955737,62.848659375654876,93.0337067598925,57.21445657435573,59.78774292985224,60.659567217015045,13.518652121971805,0.0,6.5257543739711465,0.0,37.823501621259965,49.420243904044355,20.487043320667055,12.63346290863599,0.0,83.3260808149744,0.0,1.3908585712731343,24.022378853811414,25.47204512090754,18.334696466900517,7.1404585837236585,23.270519059759625,41.35324036336819,0.5754836614035105,48.178066885778165,186.87304567388313,1.596354818608417
