bp,B1: 0.1X JW_Sheared gDNA_1,B2: 0.1X JW_Sheared gDNA_2,B3: 0.1X JW_Sheared gDNA_3,B4: 0.1X JW_Sheared gDNA_4,B5: 0.1X JW_Sheared gDNA_5
694,1.8225274717565452,8.331813640270054,8.148364241717212,5.9367330845408155,2.9896599673333153
695,1.2265808097378443,9.50974241195385,8.238889093273478,6.341860252884582,3.6066138364947853
696,1.0548866911408679,10.258799995680361,8.358510058212289,6.703435411830108,3.7740376004611678
697,1.4285487476709133,10.356308395526217,8.414657299885132,6.797218758214179,3.4155822761641845
698,2.2182919892923945,9.87403425311616,8.466687445395989,6.593112732436404,2.7055205405333473
699,3.136948150891861,9.074122908150336,8.636546907133232,6.211625978520829,1.9480009666538047
700,4.050000000000001,8.08,8.71,5.820000000000001,1.0900000000000003
701,4.800000000000001,7.119999999999999,8.44,5.58,0.12000000000000016
702,5.021073430301964,6.846046839400629,7.986757234163867,5.530384400940931,0.0
703,4.881085150864886,7.093704552279866,7.420195396612356,5.583674590002588,0.0
704,4.701335074645572,7.455980477350072,6.7596261323233024,5.628216397048665,0.0
705,4.653138963578614,7.707167577807713,6.059358530671752,5.62079385341319,0.0
706,4.6854369738915285,7.890343886977505,5.425591016292409,5.619661621838516,0.0
707,4.731135371668079,8.066813916532224,4.962752288093587,5.687503422839403,0.0
708,4.742698509248918,8.262739718554826,4.7157587939607595,5.849291089308836,0.0
709,4.683822486274229,8.484104250684522,4.695351527168745,6.10833919966749,0.0
710,4.524702783027633,8.738384427940161,4.898150614819952,6.454286689214588,0.0
711,4.256817436416665,9.038854917110676,5.274925565813989,6.831912266452472,0.0
712,3.8770029120221863,9.399254417890718,5.767193066869363,7.176834097758528,0.0
713,3.413829704644916,9.807468425901677,6.3274878422214735,7.431722898149194,0.0
714,2.9349819264970223,10.219517200681127,6.921924842589895,7.547941965840234,0.0
715,2.5079702587914925,10.588963472681113,7.519558661110075,7.483506165046087,0.0
716,2.1792426618873586,10.86535839799187,8.106568969197754,7.246249709299185,0.0
717,1.9849638843779687,10.99631148632412,8.677474442216983,6.8683021562073225,0.0
718,1.945031739621416,10.939989627681962,9.2224007820721,6.398110990345728,0.0
719,2.0339392845542004,10.684189932614393,9.719002687419373,5.929407680206662,0.0
720,2.2179457872428205,10.223261317480192,10.142798186897407,5.562189372481385,0.0
721,2.454755851885838,9.586969360221858,10.47011591003823,5.355720567725297,0.0
722,2.6930611856357975,8.842393404640568,10.678138507351289,5.326351263749812,0.26319519745724185
723,2.8855785120057904,8.058967317184512,10.746308042719264,5.478297912265401,0.6747056569266463
724,3.014951775081599,7.309992142233302,10.668972086367672,5.748006840541594,1.110969421503731
725,3.0761884215663224,6.670326106868164,10.44664039450014,6.044086830012352,1.5392148818497995
726,3.0736905095844222,6.206272011197677,10.08557451443032,6.292440408883472,1.92208083205828
727,3.0333300795294846,5.96448916719636,9.605190882800622,6.458852963455899,2.211686799285795
728,2.9835545338848033,5.982959799490312,9.027589838495434,6.516704911466092,2.3616517905703316
729,2.944670254439874,6.185791064257671,8.391111545604565,6.478209187526438,2.3825843893122634
730,2.9296496343179,6.394503661655557,7.7487261143239765,6.390561715405539,2.33643329004286
731,2.9467907578619883,6.478991719164071,7.155136283944844,6.2975495288114685,2.285283131953414
732,2.9797866375574613,6.59936444890927,6.671790518808051,6.216975173432855,2.28174157102734
733,3.003849334656121,7.0150980068567454,6.3622549429870645,6.157540937439605,2.3748385250244737
734,2.9996520987756266,7.840755709479332,6.263493681217299,6.116311229354788,2.578054252408084
735,2.9584907982658963,8.909267757200912,6.360801382696013,6.067765049694465,2.835832516287886
736,2.8737133136624466,10.024828541831958,6.630745954395886,5.984077654596175,3.08551216183021
737,2.751109844140513,11.045828887035416,7.008144906499695,5.841781138533643,3.2768054277035117
738,2.6060487104024492,11.872380137033955,7.395676211067309,5.620761498759209,3.368949615395964
739,2.4515046788235213,12.418786338841304,7.700568265168084,5.308592059606653,3.331868995611876
740,2.288545109534088,12.658526927574908,7.854303111915519,4.927130611637916,3.1825861465870555
741,2.1149237120979536,12.582414799024585,7.795827847890587,4.508172999945954,2.9515701593508363
742,1.9313977768230275,12.228211445900707,7.509112242405048,4.1032522728560865,2.6816903622023327
743,1.7436808786466327,11.71114293808991,7.052413751845913,3.796467359595413,2.436275481674394
744,1.5593526081021756,11.15149110179059,6.492572980531302,3.670867782372991,2.2774070686074785
745,1.40269761427031,10.643469644067197,5.9159152035141505,3.7607292607636613,2.229522463153588
746,1.3089714077102468,10.264172079906565,5.42156192716469,4.068295589832652,2.292336384405599
747,1.3076908290226525,10.067194356752111,5.087407976429312,4.5765012292417175,2.4514078872649363
748,1.406031894204229,10.018740397450294,4.91054128449999,5.197648147561772,2.640597025097236
749,1.6051492575805828,10.064355070159452,4.8685533673706125,5.827882775326711,2.782007399466349
750,1.8705873824150994,10.145670758805682,4.916990389474979,6.385518831031375,2.817170748084482
751,2.117821162383771,10.198818714193266,4.9804017350811085,6.820038261534886,2.7149356633567336
752,2.263229775450063,10.16496374743542,4.986627872160871,7.088865049789266,2.4512831377179745
753,2.266606873760621,10.035976814866514,4.91581342731374,7.20157666627491,2.0495020399672326
754,2.11136717219652,9.83130548733585,4.776553386378095,7.196114033206686,1.5586100565632233
755,1.8054668437296018,9.570271893927202,4.588766661221208,7.109546968312663,1.02838440226786
756,1.4334532933237132,9.27093447298369,4.407160218270044,6.975307087610885,0.5101855075713227
757,1.0944418639568245,8.951015919289032,4.292247226074237,6.825781928695857,0.055277034155884024
758,0.8717836876699662,8.625372380411205,4.270809319867385,6.682566975305532,0.0
759,0.8299025229464756,8.305418270602756,4.32912821171533,6.5543001812631125,0.0
760,1.0179531896914984,8.005755481200751,4.4489146457115725,6.450432931275813,0.0
761,1.3770983983497376,7.766869453269247,4.595285788639179,6.39247849408047,0.0
762,1.7987281421301171,7.641150970983849,4.725742953818302,6.407498895887565,0.0
763,2.1754343973742354,7.667742979668723,4.815119657222925,6.516810609951856,0.0
764,2.403692306790613,7.850570541777163,4.884212675209964,6.726450761378147,0.0
765,2.384790295880053,8.186410009395411,4.961084902038056,7.037995175788068,0.0
766,2.1161210781279864,8.640041267473531,5.068092039765526,7.407862149211045,0.0
767,1.6911816550044763,9.144247733825422,5.22188259825039,7.747312448084307,0.0
768,1.2115610847593539,9.635005532044994,5.428264352027739,7.970794961608234,0.0
769,0.8035432775391024,10.077214892409144,5.626205856199252,8.025264472237419,0.0
770,0.6026012888638345,10.447049960443033,5.72876861695653,7.870505965424721,0.0
771,0.655859147535996,10.725543818632023,5.66858050302774,7.505726239313281,0.0
772,0.8132745484351143,10.904514274780444,5.422054402923489,7.018024197966165,0.0
773,0.9081945943821953,10.976610257831696,4.976402278105798,6.50530031946391,0.0
774,0.9513292642882957,10.923414609146747,4.404716668658081,6.046237612724834,0.0
775,1.1050291550351194,10.717048954771895,3.8535157621324694,5.703088653400544,0.0
776,1.490246724577714,10.335163403118951,3.457831385772275,5.524391391088666,0.0
777,1.985120656792953,9.786011549143371,3.2800272526884307,5.489506338251413,0.0
778,2.3892812422032264,9.088066601346958,3.3581101704730862,5.555236234279621,0.0
779,2.5871830606055237,8.281599252482145,3.6692837239429537,5.68345721363635,0.1272974144641392
780,2.6193316632815145,7.446949425947129,4.0789756535531225,5.845397449534239,0.43250640939121365
781,2.5411891993219387,6.666681538406037,4.444816361899808,6.014727859677895,0.695485032050406
782,2.383231366853479,5.994581625911532,4.682684366237807,6.1850226012439125,0.8622947531725091
783,2.157687040262708,5.463419773139312,4.750994960369247,6.364390544763134,0.8727336358942281
784,1.8731728195662176,5.092490625898958,4.631806870951583,6.555709914713388,0.6816236406792733
785,1.524314193771666,4.844203727428241,4.406422322119493,6.737515592677698,0.31016941519119523
786,1.1024743546668514,4.665480015502052,4.182813980763982,6.881789851955722,0.0
787,0.6337155663517312,4.507574612749736,4.039790624164669,6.967014505293182,0.0
788,0.19836501241921706,4.328521336433509,4.010551504520722,6.981836045025228,0.0
789,0.0,4.091154010473788,4.119128289534357,6.919004650069579,0.0
790,0.0,3.804951123467926,4.331975147259495,6.806933501894453,0.0
791,0.0,3.5084298318221707,4.57970166982692,6.696237448017259,0.0
792,0.03175329099780274,3.2430895562924005,4.795136054555635,6.6334765482855635,0.0
793,0.39972603767380155,3.059455311081548,4.920900705496599,6.649632486112031,0.0
794,0.7652534812335768,3.009231857203487,4.902566830946282,6.7713870647089225,0.0
795,1.044736703318699,3.1102264445202636,4.717791162974632,6.99050127505035,0.0
796,1.1963361497362834,3.335037185398805,4.387022922143793,7.252162193145294,0.0
797,1.1891942545262935,3.651466883772478,3.9379020419714106,7.499521968196922,0.0
798,1.0651686436086665,4.012443247184348,3.436014773206331,7.686555690669908,0.01019084365286798
799,0.9045865784773722,4.36303588350707,2.967017429918478,7.772982022018953,0.350054737715993
800,0.7728911514994949,4.666621295376414,2.6018188796817574,7.739850587517075,0.6072270857738562
