bp,A1: VK_1,A2: VK_2,A3: VK_3,A4: VK_4,A5: VK_5,A6: VK_6,A7: VK_7,A8: VK_8,A9:,A10:,A11:,A12: Std_1,B1: VK_9,B2: VK_10,B3: VK_11,B4: VK_12,B5: VK_13,B6: VK_14,B7: VK_15,B8: VK_16,B9:,B10:,B11:,B12: Std_2,C1: YG_1,C2: YG_2,C3: YG_3,C4: YG_4,C5: YG_5,C6: YG_6,C7: YG_7,C8: YG_8,C9:,C10:,C11:,C12: Std_3,D1: YG_9,D2: YG_10,D3: YG_11,D4: YG_12,D5: YG_13,D6: YG_14,D7: YG_15,D8: YG_16,D9:,D10:,D11:,D12: Ladder
363,109.68651346530386,261.8376850396246,343.73412101441863,192.6682983276281,218.1952392917959,6.175233425214625,160.6951168770897,200.0297700687423,0.8532128353981705,2.9737315740089523,2.8837035962510167,1.0486438270898484,117.81890430650967,175.05935063385394,172.5292837113566,3.628232681635542,132.02063711155648,60.482653614828585,180.04016906484736,50.97683868831759,0.6117379567995643,0.0,1.0361254646613238,1.4445911154366973,103.11446417795655,62.56420817549756,10.586276565825322,87.73750231935043,35.98967895199427,57.45808306307674,51.04684678703364,98.84939214937283,0.0,1.9529285028869643,0.8954913229835456,1.2774511310623358,17.080814594384638,20.81451012724178,23.72279429715666,54.318146588879024,58.120118485150485,126.67514487440006,34.23337885841437,22.45724997486141,0.7701233013679456,0.025113571569912917,1.1280889408342683,2.177573664318704
364,109.14,256.98,338.63000000000005,189.6,214.61,5.279999999999999,157.68,195.87,0.88,2.4500000000000006,3.5300000000000002,1.39,116.68999999999998,171.54999999999998,170.26000000000002,3.4799999999999995,130.3,59.129999999999995,177.24000000000004,50.55,0.8199999999999998,0.0,0.94,0.86,101.20999999999998,61.18999999999999,10.65,86.84,35.63000000000001,56.43999999999999,50.19,97.09,0.0,1.9099999999999997,0.69,1.2899999999999998,16.56,20.390000000000004,22.950000000000003,53.54999999999998,57.38999999999999,124.57999999999998,33.66,21.840000000000003,0.44,0.42000000000000004,0.7399999999999999,2.799999999999999
365,108.44732300834907,252.38487998920027,333.7618535824646,186.67913957966567,210.81418183788583,4.130021953339459,154.42107337162415,191.72514081745555,0.8390701928255768,2.1668304610059623,4.019100624076458,1.9294611327904188,114.85491586969145,167.66039048191854,167.93380432579067,3.4263553928778077,128.16367336773064,58.010879289948534,174.35523361448315,49.95125384612992,1.052440228361279,0.0,0.9941409445276126,0.6458360370646221,98.73428347370712,59.544623504067935,10.576305506272226,85.73712252906314,35.08037139409994,55.73310295718164,49.390183791177776,95.27849820667191,0.0,1.7585384133672148,0.7788766046845378,1.3723418668503091,16.128986484371328,19.57713974153513,22.59540267907064,52.56299670142118,56.79966832076933,122.25418798297291,32.80666379550543,21.350992687478566,0.013108478961544823,0.9333615638948634,0.15098166486226888,3.1672922384486335
366,107.34339182920787,248.15586764185912,328.8906433909358,183.88291776181802,206.7985870603342,2.989331032713038,150.83568100145996,187.59776288415566,0.7577990311608989,1.903414838447584,4.187893975937842,2.3054990794645285,112.53343479397608,163.6791704193961,165.30491378692014,3.469590313270892,125.65537958446289,57.184207955757934,171.48032497640497,48.91941193214256,1.3139231865038112,0.0,1.277153728734048,1.1972861537536001,95.99278100088254,58.013036359965135,10.484058020325046,84.19677679299197,34.49457020194986,54.98832871572664,48.53989453923545,93.03874039549648,0.0,1.5869990944608259,0.940279854182339,1.6741899530235214,15.734309302880687,18.48222521370454,22.57394642666478,51.43932031112368,56.20762978675435,119.59394218339924,31.793989254986798,21.163556059648208,0.0,1.451733023763908,0.0,3.1446773809727393
367,105.78,244.23,323.9599999999999,181.06,202.73999999999995,2.1,147.07000000000002,183.50000000000003,0.6900000000000001,1.4699999999999998,4.04,2.34,110.36,159.92,162.29000000000002,3.5300000000000002,122.82000000000002,56.56,168.65999999999997,47.47,1.6000000000000003,0.0,1.8899999999999997,2.4299999999999997,93.39000000000001,56.86,10.58,82.24000000000001,34.05,53.88,47.47999999999999,90.42,0.75,1.4200000000000002,0.9299999999999999,2.14,15.329999999999998,17.17,22.81,50.290000000000006,55.59,116.64,30.75,21.29,0.0,1.81,0.1799999999999999,2.72
368,103.92149744112795,240.36151220676686,319.0904432620151,177.99911152494465,198.89947025385428,1.5831822929054926,143.45853820959826,179.48557809823834,0.6794085931679941,0.8503570272054263,3.723715373990661,2.1337512996526695,108.40223601677852,156.58904569875844,158.9718829038758,3.5460337408039444,119.87751594833117,55.91637598862805,165.8531369504931,45.870132270192975,1.917657976081287,0.0,2.85185210561336,3.821383241273377,91.2189925877734,56.12426045561248,10.997118361465894,80.08110748585734,33.85066149837233,52.271254102970865,46.075040831839985,87.88138635703766,1.456691188395745,1.2372339266606691,0.6439523990664147,2.5252439715546733,14.883597394421292,15.744538608934489,23.249360047520845,49.18100029821717,54.99345780639561,113.58205399862067,29.743706650118526,21.53032981951618,0.0,1.8312573617233636,1.2304264794450286,1.9806256868148755
369,101.94652769916188,236.27631379825522,314.30673831053446,174.65625404152794,195.28868325658595,1.3524380698049483,140.2773801063125,175.64779919832543,0.7378254527062633,0.2714835716646357,3.4194046594713674,2.0079729150431747,106.50436799434094,153.59570190435844,155.483213009229,3.5930687411939823,117.95023262647975,55.04773924726391,162.98104727148916,44.45492836167828,2.3054088764760174,0.0,3.910323033911647,4.819637259335927,89.44446983439911,55.594226789940045,11.538683866873475,77.92070611587044,33.776155727155704,50.44037080894806,44.395750836336695,85.810380794985,1.7626159860601118,1.1413551158608937,0.19879700593957156,2.5897267297854785,14.415071201500517,14.53923545721444,23.741344565039167,48.10604147055625,54.3681800108919,110.66078643393018,28.79210034103045,21.555868193546797,0.0,1.4787783907544318,2.577472982099835,1.0471689285588959
370,99.82999999999998,231.95999999999998,309.44999999999993,171.26,191.75,1.3199999999999998,137.63000000000002,171.95000000000005,0.8499999999999999,0.0,3.1900000000000004,2.1400000000000006,104.35999999999999,150.81,151.96,3.69,117.05999999999997,53.959999999999994,160.01,43.39000000000001,2.8,0.0,4.67,5.200000000000002,87.91,55.040000000000006,11.91,75.86999999999999,33.56,48.74999999999999,42.72,84.16,1.7,1.2699999999999996,0.0,2.2799999999999994,13.96,13.940000000000001,24.09,47.099999999999994,53.56999999999999,108.02000000000001,27.96,21.19,0.4599999999999999,0.89,3.709999999999999,0.06000000000000005
371,97.39030783410912,227.6925872018316,304.2910187524138,168.2039773251144,188.09099430866684,1.4715671843744746,135.4536467479363,168.27221181714066,0.9833908522670812,0.0,3.0418035006816853,2.472316321606212,101.68342540224485,148.09439744884807,148.55403780995195,3.7495984598588903,116.07266102001664,52.89431047676999,156.95942443316142,42.63948682546066,3.4014381034434082,0.0,4.778825571096454,5.081677488910808,86.43161275512045,54.30576361524744,11.869277480176196,73.9535674581247,32.904815509038635,47.470010039966006,41.442239706433796,82.50424412518859,1.528860712212502,1.7042180413636303,0.0,1.7621848460262264,13.531006667156388,14.20010448725139,24.128971319554456,46.25211858473032,52.453185413213625,105.66790133105007,27.375599676524285,20.476958119081292,0.8441231235531841,0.3149822409729695,4.24721126959035,0.0
372,94.65021818128112,223.86030331149132,298.95702628988073,165.6124165973506,184.3952007540912,1.8810982408525354,133.64134419061847,164.71031478128924,1.1154610104304907,0.0,3.2293268122168497,2.8024180274362096,98.67919860827885,145.1765821675479,145.50117945339633,3.630409100481884,114.55417348255006,52.1963637281591,153.84915163925857,42.09884439061248,3.9992084915678445,0.0,4.345146523806783,4.647265106579009,84.8764633473716,53.35910166215837,11.450479078866573,72.183849569935,31.758647015266902,46.56871446139807,40.78987642873747,80.56214628984894,1.4222120501197457,2.2856762312953895,0.0,1.338280560269471,13.041502332941336,15.056330446556895,23.892655261661282,45.627482498886046,51.14392740276928,103.50632715088288,27.173934037958016,19.61452457593289,1.041916699905043,0.0,4.236631876595522,0.0
373,91.92000000000002,220.6,293.84,163.28999999999996,180.67000000000002,2.5,132.02,161.21000000000004,1.29,0.0,3.5899999999999994,3.0799999999999996,95.81,142.50999999999996,142.86,3.33,112.65,51.95,150.74000000000004,41.68,4.41,0.4099999999999999,3.27,4.2299999999999995,83.21,52.13000000000001,10.810000000000002,70.54999999999998,30.32,45.84,40.67000000000001,78.39999999999999,1.3900000000000001,2.8099999999999996,0.30000000000000004,1.16,12.439999999999998,15.980000000000002,23.459999999999994,45.15,49.87,101.48999999999998,27.37,18.82,1.0799999999999998,0.0,3.8899999999999997,0.0
374,89.68947890306666,217.7180419522089,289.3815970495555,160.84879324887936,177.0333389563698,3.126906436485298,130.37659033558378,157.75538734173102,1.5917670422748484,0.0,3.6233854874047813,3.4364549806120714,93.56460850353827,140.94474080733684,140.4450168058217,2.9779743268501564,110.75566425782758,51.904341056522334,147.75436066932298,41.31564624921913,4.442105101756052,0.7103912314473605,1.5280021860332937,4.133212714589045,81.51173413206118,50.5264301578519,10.121284879519381,69.01291100196246,28.96971859113153,45.013330900997595,40.718907650825706,76.34321658078807,1.3155069307274336,3.1125593931708946,0.6490379449599171,1.1594179468865753,11.765681130953311,16.413590879251707,22.86475694475998,44.615326554674084,48.82224908970632,99.66078685830269,27.82579993233255,18.274861625399666,1.0864929009935214,0.0,3.426457220745814,0.0
375,88.21615646840311,214.79719182188242,285.5164445626108,158.1309116547142,174.57264581920947,3.532196561389803,128.56847559938296,155.26105218416885,2.0115916562835694,0.0,3.401170711564534,3.97476835795265,91.98367178082229,139.87755955242355,137.8988548938755,2.6230290359227655,108.7174553884801,51.621352946963476,145.09226086331608,40.89593014393345,4.060547042510834,0.5332914644758548,0.6091357067907232,4.0024446031405825,79.97009110287746,48.647270554351316,9.409875089110386,67.50837304840505,28.05786544954385,43.963483502476706,40.60770435117302,74.52448207771516,1.1339082711718853,3.1355195296819622,0.7500167181822172,1.1247196325056334,11.178183681900416,16.239020424211695,21.987680950070633,43.8505653657004,47.91347029454472,98.09038627102288,28.2777910051966,18.078586980624742,1.157685110788161,0.0,2.868336253200452,0.32616143907002826
376,87.38,211.51,281.82,155.08,173.3,3.63,126.54,153.83,2.4400000000000004,0.0,3.1799999999999997,4.5600000000000005,90.66,138.32,135.06999999999996,2.23,106.46999999999997,50.82000000000001,142.91,40.32,3.479999999999999,0.0,0.75,3.67,78.63999999999999,46.8,8.600000000000001,66.04,27.75,42.739999999999995,40.25999999999999,72.95,0.89,2.92,0.58,0.9399999999999998,10.81,15.659999999999998,20.769999999999996,42.84,47.01,96.73,28.480000000000008,18.17,1.27,0.0,2.26,1.4099999999999997
377,86.74869310512041,207.75814827724173,277.7413399413635,151.68801704808556,171.9827881175475,3.5106784819752566,124.27676609838466,152.43209985598247,2.7261625543956067,0.0,3.1904081378000613,4.861016369925749,89.05516772136504,135.6693812612753,132.10545673081074,1.7472273012284836,104.15812007105106,49.50868653676488,141.25051382624906,39.53178288582925,3.102848135956121,0.0,0.8191309592955838,3.3333005153358233,77.38933176040281,45.38351785393846,7.6068589812433,64.6690384212018,27.968652174210213,41.53328924066679,39.82987481253334,71.57301022806647,0.7197177994530496,2.600872722288156,0.2897038768232023,0.6392960400154607,10.729640277301064,15.043501155605814,19.31614442560387,41.691342069595585,46.05089443526753,95.3953369074095,28.275229005761084,18.33406759947706,1.2975182310968554,0.0,1.7243009319621558,2.2362677806064326
378,85.91597237636276,203.7892710837519,273.15393832741074,147.9836799019809,169.73369256669272,3.3692832482343382,121.6584253118541,149.7603417230003,2.8634888442061417,0.0,3.404840927464398,4.690635280197179,87.39183595286276,132.88221452934445,129.35167794974936,1.3045899950294293,101.8490908450604,48.04739234414444,139.94990785457426,38.57343688371501,3.2325241776579023,0.0,0.7509015194114894,3.2306630410928494,75.98851579661654,44.51490832098246,6.567772168678823,63.38559532995775,28.362210019087748,40.54227679549789,39.42242893212927,70.42838057594112,0.7425037462866502,2.3923379249928254,0.07068915891271309,0.335201702216808,10.975661806257072,14.562918455369841,17.98487803932762,40.41265484314169,45.168360424560596,93.87574731010396,27.67106596072033,18.30939685651717,1.1516007770551338,0.0,1.4015571496922876,2.5498317873878564
379,84.66,199.93999999999997,268.22,144.2,166.83,3.35,118.63,146.04000000000002,3.0,0.0,3.57,4.209999999999999,84.92,130.44000000000003,127.01999999999998,1.0700000000000003,99.61999999999998,46.8,138.69999999999996,37.49,3.919999999999999,0.0,0.6499999999999999,3.4100000000000006,74.45,44.07999999999999,5.749999999999999,62.019999999999996,28.49,39.84,38.95,69.42999999999999,1.0600000000000003,2.3899999999999997,0.029999999999999978,0.12000000000000001,11.570000000000002,14.23,17.11,38.94,44.45,92.12000000000002,26.719999999999995,18.0,0.8399999999999999,0.0,1.23,2.26
380,83.00481716121155,196.50492281806376,263.22605101842174,140.73492690579937,164.32199098559153,3.491851570427553,115.30294985661628,142.7469736049865,3.3437679785229104,0.0,3.3193654788331126,3.843329753903964,80.74440626223873,128.0262264801469,125.07508112923216,1.147652334793057,97.5872759961464,45.978381569297085,137.12246252779298,36.31635118942746,4.968509542370374,0.0,0.5316830959567302,3.6685500556680353,73.04483643950402,43.85207905654566,5.44288900603496,60.31844170967753,27.98955999595963,39.351977727596754,38.180080465381884,68.33855624177211,1.7216533727263723,2.4952142744188426,0.1568163305649148,0.04998587258913366,12.462245714224538,13.95727715108152,16.860153902583054,37.229758715960436,43.85249522626134,90.2498557713561,25.509258000174402,17.501344026538373,0.4632067788068993,0.0,0.9952373082058511,1.497460967499889
381,81.25819754141605,193.58482557286678,258.23869202113923,137.84912549153677,162.1023834478221,3.7159170620390705,112.0761454332413,140.00262082672393,3.862437347787604,0.0,2.4888244951592604,3.8159774166597087,77.9072167444416,125.5941845991395,123.22426603224483,1.4201197833781312,95.89129792384695,45.51139913031795,134.94015280442716,35.13551956141001,6.0921988521072015,0.6867129652304903,0.5068188983034614,3.598689824011156,72.00764856827254,43.78552001347716,5.7222686057264625,58.264406015447925,26.91011185472171,38.92098422708633,37.02259699493319,66.8832163558309,2.6137367694338085,2.394618827624991,0.34333521029946956,0.19106716149264047,13.351822346439295,13.704800913929,17.089130119034493,35.50178762346842,43.18542750115553,88.41377977413617,24.23676207451767,16.970006047652642,0.14546650872445255,0.0,0.672352731380464,0.6937058065821832
382,79.75,191.02000000000004,253.34,135.43,159.89,3.94,109.23999999999998,137.63999999999996,4.239999999999999,0.0,1.24,4.030000000000001,77.08000000000001,123.22,121.11999999999999,1.74,94.53000000000002,45.209999999999994,132.10000000000002,34.11,6.989999999999999,0.92,0.6400000000000001,2.99,71.28,43.77000000000001,6.45,56.10999999999999,25.609999999999992,38.39999999999999,35.66,65.07,3.4699999999999998,1.99,0.52,0.5999999999999999,13.880000000000003,13.459999999999997,17.48,34.05,42.36,86.61,22.87,16.510000000000005,0.0,0.4099999999999998,0.0,0.2899999999999999
383,78.67022863332248,188.40151191639194,248.69744839061477,133.05392259606828,157.54027086591856,4.112650911417896,106.83416152387255,135.53478987308756,4.016959515295515,0.0,0.03033819549313975,4.1504149995445765,76.10651994997728,121.00964131263333,118.48604944880981,2.0143498303187624,93.34818831944355,44.85198876672765,128.78729489618587,33.423430062451516,7.390729901673554,0.43538472452123184,0.9299879396541941,1.9597335973499965,70.5413413556165,43.66447782658981,7.354698214357262,54.25396032909836,24.605928509965334,37.70328783457663,34.46384429540556,63.18751789748377,3.9537997890865353,1.4910160084645279,0.6968358621967164,1.311617287343521,13.799207129249897,13.242082663239172,17.675269469818165,33.104909583480136,41.45403873239126,84.67819944713182,21.41845707075466,16.172156179467507,0.0,2.0333845109905777,0.0,0.5481857643920136
384,77.83583024049881,185.1868054549009,244.5196018203903,130.41000290545963,154.95152755466802,4.204296361053395,104.61835149426446,133.46634985113462,3.065819210005508,0.0,0.0,3.984900404890591,74.97290217302319,118.9985920808309,115.31026872390028,2.2633832685607067,92.17463564435245,44.27812140623283,125.35000918518291,33.06902216121022,7.13492641850958,0.0,1.3949334272073397,0.943587087655917,69.5548604554955,43.63311260843859,8.272506830010167,52.842755552979916,24.208615206275507,36.874465346673624,33.60911418212043,61.5129447019876,3.902773988749632,1.25639973583112,0.953781563057639,2.317886706828307,13.292073266115297,13.136886932228776,17.532943627155273,32.609038552082815,40.65762459161681,82.45198434261762,21.028047526971548,16.052539662471585,0.0,2.9118227117377966,0.0,1.2664939492071503
385,76.94,181.15000000000003,240.78,127.44,152.15,4.199999999999999,102.41999999999999,131.29,1.73,0.0,0.0,3.6100000000000003,73.84,117.05999999999997,111.84,2.46,90.93000000000002,43.42,122.18,32.85000000000001,6.330000000000002,0.0,1.9900000000000002,0.29,68.29,43.49000000000001,9.1,51.78000000000001,24.319999999999997,36.040000000000006,32.92,60.11000000000001,3.39,1.38,1.33,3.53,12.709999999999999,13.169999999999998,17.100000000000005,32.349999999999994,40.08,79.94,21.679999999999996,16.130000000000003,0.0,2.75,0.0,2.1
386,75.7213466682663,176.5521699373493,237.1841523761112,124.33035980952687,149.28476410023165,4.114520448682256,100.24234851463656,128.97156609972095,0.6792207911698556,0.0,0.44573962844121556,3.295072832312686,72.53798414855426,114.95097411894182,108.51405559854963,2.503986030410355,89.59291603161881,42.32723894266761,119.59003638917969,32.45611412933816,5.333931303281625,0.0,2.5577776888316204,0.09660919612080603,66.89468327986768,42.777647552748725,9.728441550522248,50.82144734214397,24.490105810221763,35.33701491943912,31.969665596221855,58.8378054341119,2.6963584892999393,1.642343177417881,1.798885740189113,4.775248742812756,12.385913354533242,13.261509763896505,16.539174230426813,32.05341989720583,39.68515813832742,77.35604759960034,22.172103953353812,16.21069433785854,0.0,2.5648762814130635,0.0,2.806028622877192
387,74.22638878853037,172.18859894389428,233.35684457543638,121.35943370341674,146.51752083604904,4.041639400115887,98.24447919016508,126.51516597804947,0.33088344414135823,0.0,1.4896702382208162,3.152998622178928,71.16600627047559,112.54573416212264,105.75208869495161,2.3065052357310187,87.99656406005006,41.22118944583033,117.5473831955412,31.69819810294042,4.54047471073061,0.0,2.7726194529696664,0.12338125502353747,65.50039780866432,41.66250094910752,9.905049236638085,49.846764318863364,24.29272325535765,34.737086181899954,30.539075628826875,57.56986132384733,2.1658398138017874,1.779051548084765,2.299236302137102,5.828605993362919,12.327944119915603,13.220505026162755,15.937265846324472,31.53401136495022,39.28613159629459,75.02992694843657,22.36886626604704,15.93666033806064,0.0,2.4939259169642507,0.0,3.689431704540145
388,72.63,168.47,229.20999999999998,118.73999999999998,143.91,4.05,96.52,123.92,0.6799999999999999,0.0,2.29,3.0999999999999996,69.9,109.85,103.71999999999998,1.8400000000000003,85.93,40.32,115.76000000000002,30.61,4.11,0.0,2.4400000000000004,0.24999999999999997,64.19999999999999,40.47,9.44,48.88999999999999,23.57,34.06,28.82,56.25,2.0300000000000002,1.7799999999999998,2.7199999999999998,6.51,12.33,12.920000000000002,15.300000000000002,30.76,38.67,73.20000000000002,22.280000000000005,15.130000000000003,0.0,2.5399999999999996,0.5799999999999998,5.800000000000002
389,71.1256617594426,165.3892375768691,224.99438857864516,116.55815177434447,141.4012413521391,4.134709444207763,95.0490880514097,121.15824663411681,1.3832426721935704,0.0,2.657794380461656,2.9313453935737708,68.88970257422669,106.9777000562558,102.27072893088491,1.1577508917224955,83.29633982692377,39.731208282470824,113.84284418195908,29.425130711245615,3.930234270195116,0.0,1.6011219262107133,0.5327951483412876,62.974594932901574,39.469254578558946,8.357927937398669,48.08333949795411,22.460738018324555,33.079365482015454,27.321844422070715,54.87138780971254,2.318182024075572,1.8710477346450651,2.9268237597101265,6.715568815738766,12.090616871252513,12.370165142423042,14.608725311712783,29.85741342184602,37.685952981970345,71.91276324356903,21.80396123916161,13.917564550552095,0.5050376571334162,2.7611797250886005,1.1591806878050652,11.096585326259046
390,69.77361279892605,163.23469087073065,221.08325927275553,114.73540227570804,138.85117155742608,4.17939598130976,93.76917198286134,118.1533812489654,2.1687712301957283,0.0,2.6700146636595186,2.58596919450329,68.15488931733888,104.07464915184879,101.00008411653336,0.40843077241428977,80.4802241593115,39.30260490946593,111.73668888572695,28.40760313180746,3.7620899020893437,0.0,0.5484055810346509,0.9278245567476819,61.51181997691612,38.705604382770396,7.141145445886004,47.45972268888505,21.252843702064954,31.82807453325907,26.384611288122432,53.36992864668996,2.7575019229939084,2.1677293447629986,2.86367481500994,6.419263866919229,11.46432959788834,11.76388713775351,13.988037480646602,29.057120557220266,36.391921460211115,70.92106700956818,20.951635753242478,12.757371737044009,1.1982195031953107,3.029066051687641,1.3067446097148472,22.770735099540047
